split_seed,inner_validation_fold,training_patients,feature,descriptive_name,falls_class,class_label,class_patients,observed_n,missing_n,mean,standard_deviation,median,q1,q3
10,0,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",0,no fall,398,398,0,1.2110552763819096,0.6738575681297512,1.0,1.0,2.0
10,0,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",1,rare fall,127,127,0,1.5433070866141732,0.7741447458253937,1.0,1.0,2.0
10,0,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",2,recurrent fall,57,57,0,2.1403508771929824,0.9717178546123514,2.0,2.0,3.0
10,0,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",0,no fall,398,398,0,0.48743718592964824,0.880000552337885,0.0,0.0,1.0
10,0,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",1,rare fall,127,127,0,0.952755905511811,1.1741816989577163,1.0,0.0,1.5
10,0,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",2,recurrent fall,57,57,0,1.631578947368421,1.2483071243454993,2.0,1.0,3.0
10,0,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",0,no fall,398,398,0,2.050251256281407,0.5287573352520044,2.0,2.0,2.0
10,0,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",1,rare fall,127,127,0,2.2283464566929134,0.6569406773965951,2.0,2.0,2.0
10,0,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",2,recurrent fall,57,57,0,2.8596491228070176,0.8951974341536554,3.0,2.0,3.0
10,0,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",0,no fall,398,398,0,32.4321608040201,13.418066352461688,30.0,23.0,40.0
10,0,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",1,rare fall,127,127,0,39.13385826771653,13.822779798030203,38.0,30.0,48.0
10,0,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",2,recurrent fall,57,57,0,44.35087719298246,14.522754594170703,44.0,33.0,55.0
10,0,582,NP4TOT,MDS-UPDRS Part IV complications total,0,no fall,398,305,93,3.144262295081967,3.535372225534424,2.0,0.0,6.0
10,0,582,NP4TOT,MDS-UPDRS Part IV complications total,1,rare fall,127,104,23,4.778846153846154,4.600457408177048,4.0,0.0,7.25
10,0,582,NP4TOT,MDS-UPDRS Part IV complications total,2,recurrent fall,57,55,2,7.618181818181818,4.343965201291749,8.0,5.0,10.0
10,0,582,NP1CNST,Constipation severity,0,no fall,398,398,0,1.1231155778894473,1.065803863652625,1.0,0.0,2.0
10,0,582,NP1CNST,Constipation severity,1,rare fall,127,127,0,1.6771653543307086,1.0902299871228531,2.0,1.0,3.0
10,0,582,NP1CNST,Constipation severity,2,recurrent fall,57,57,0,2.017543859649123,1.0936705574443113,2.0,1.0,3.0
10,1,582,Years_since_PD_diagnosis,Years since PD diagnosis,0,no fall,398,398,0,5.130890592593357,4.197948416260343,3.3347022587268995,2.1711156741957565,6.752224503764545
10,1,582,Years_since_PD_diagnosis,Years since PD diagnosis,1,rare fall,127,127,0,6.6649851520100025,4.831538530363062,5.166324435318275,2.414784394250513,11.419575633127996
10,1,582,Years_since_PD_diagnosis,Years since PD diagnosis,2,recurrent fall,57,57,0,10.3251558053244,4.318572616095308,11.498973305954824,7.5044490075290895,13.163586584531142
10,1,582,Age,Age at landmark,0,no fall,398,398,0,65.55025125628141,9.83010527461487,66.0,60.0,72.0
10,1,582,Age,Age at landmark,1,rare fall,127,127,0,70.23622047244095,7.894600015917438,71.0,66.0,76.0
10,1,582,Age,Age at landmark,2,recurrent fall,57,57,0,68.84210526315789,9.563303138418922,71.0,62.0,75.0
10,1,582,MCATOT,MoCA total score,0,no fall,398,398,0,27.238693467336685,2.748172793746731,28.0,26.0,29.0
10,1,582,MCATOT,MoCA total score,1,rare fall,127,127,0,25.95275590551181,3.87883607913945,27.0,24.0,29.0
10,1,582,MCATOT,MoCA total score,2,recurrent fall,57,57,0,25.57894736842105,4.935105182049795,27.0,23.0,29.0
10,1,582,FRZGT12M,Freezing of gait severity,0,no fall,398,384,14,0.3541666666666667,0.7946185404904718,0.0,0.0,0.0
10,1,582,FRZGT12M,Freezing of gait severity,1,rare fall,127,118,9,0.6694915254237288,0.9961900476508883,0.0,0.0,1.0
10,1,582,FRZGT12M,Freezing of gait severity,2,recurrent fall,57,53,4,1.7169811320754718,1.364062914330765,2.0,0.0,3.0
10,1,582,SCAU14,Lightheaded after standing,0,no fall,398,398,0,0.6206030150753769,0.7371246733568808,0.0,0.0,1.0
10,1,582,SCAU14,Lightheaded after standing,1,rare fall,127,127,0,0.7480314960629921,0.7450205487419416,1.0,0.0,1.0
10,1,582,SCAU14,Lightheaded after standing,2,recurrent fall,57,57,0,1.105263157894737,0.9000835383117779,1.0,0.0,2.0
10,1,582,SCAU16,Fainting,0,no fall,398,398,0,0.08542713567839195,0.29732424432649146,0.0,0.0,0.0
10,1,582,SCAU16,Fainting,1,rare fall,127,127,0,0.12598425196850394,0.3982526514076282,0.0,0.0,0.0
10,1,582,SCAU16,Fainting,2,recurrent fall,57,57,0,0.24561403508771928,0.5438192239806601,0.0,0.0,0.0
10,1,582,GDS_TOTAL,GDS-15 depression total,0,no fall,398,398,0,2.3844221105527637,2.479225226891659,2.0,1.0,3.0
10,1,582,GDS_TOTAL,GDS-15 depression total,1,rare fall,127,127,0,3.236220472440945,2.8825052290413216,3.0,1.0,4.5
10,1,582,GDS_TOTAL,GDS-15 depression total,2,recurrent fall,57,57,0,4.87719298245614,4.196385244803796,3.0,2.0,6.0
10,1,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),0,no fall,398,384,14,1.804150537157259,1.2272347186613026,1.2569656818394228,0.9132940800774956,2.2879804871252047
10,1,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),1,rare fall,127,118,9,2.556734473188244,1.4622194479168036,2.1738198823434844,1.3428835822799048,3.5496960768079613
10,1,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),2,recurrent fall,57,53,4,3.447853195959026,1.626648186281864,3.434345684609474,2.2879804871252047,4.580710882093744
10,1,582,NP1RTOT,MDS-UPDRS Part I rater total,0,no fall,398,398,0,3.236180904522613,2.6537360171658375,3.0,1.0,4.0
10,1,582,NP1RTOT,MDS-UPDRS Part I rater total,1,rare fall,127,127,0,4.590551181102362,3.178185392987794,4.0,2.0,6.0
10,1,582,NP1RTOT,MDS-UPDRS Part I rater total,2,recurrent fall,57,57,0,6.175438596491228,3.2956833619228556,6.0,3.0,8.0
10,1,582,BMI,Body mass index,0,no fall,398,398,0,26.361866198114388,4.257928361717728,25.870897562408373,23.52171406158482,28.958717136405212
10,1,582,BMI,Body mass index,1,rare fall,127,127,0,26.17921017062506,5.038531701701669,25.654372397382513,23.14229024943311,28.345184878096106
10,1,582,BMI,Body mass index,2,recurrent fall,57,57,0,26.162404494709925,4.551599896651185,25.71166207529844,23.04002019946976,28.99459524022813
10,1,582,NP1SLPD,Daytime sleepiness,0,no fall,398,398,0,1.5276381909547738,0.8910356523461215,2.0,1.0,2.0
10,1,582,NP1SLPD,Daytime sleepiness,1,rare fall,127,127,0,1.6929133858267718,0.9042387925906217,2.0,1.0,2.0
10,1,582,NP1SLPD,Daytime sleepiness,2,recurrent fall,57,57,0,2.087719298245614,0.8080112657096958,2.0,2.0,3.0
10,1,582,NP1URIN,Urinary problems,0,no fall,398,398,0,1.4447236180904524,1.0459035113999133,1.0,1.0,2.0
10,1,582,NP1URIN,Urinary problems,1,rare fall,127,127,0,1.811023622047244,1.1597227601413846,2.0,1.0,3.0
10,1,582,NP1URIN,Urinary problems,2,recurrent fall,57,57,0,2.4035087719298245,1.2226968016117812,2.0,2.0,3.0
10,1,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",0,no fall,398,398,0,1.2261306532663316,0.6301577932134792,1.0,1.0,2.0
10,1,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",1,rare fall,127,127,0,1.5905511811023623,0.7903618892700349,1.0,1.0,2.0
10,1,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",2,recurrent fall,57,57,0,2.087719298245614,1.005000031172458,2.0,1.0,3.0
10,1,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",0,no fall,398,398,0,0.4798994974874372,0.844808111668744,0.0,0.0,1.0
10,1,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",1,rare fall,127,127,0,1.0078740157480315,1.1717309336308388,1.0,0.0,1.5
10,1,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",2,recurrent fall,57,57,0,1.456140350877193,1.2827171974060783,1.0,0.0,3.0
10,1,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",0,no fall,398,398,0,2.0326633165829144,0.4982977999568823,2.0,2.0,2.0
10,1,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",1,rare fall,127,127,0,2.2598425196850394,0.6199410932742797,2.0,2.0,3.0
10,1,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",2,recurrent fall,57,57,0,2.8596491228070176,0.914927719456337,3.0,2.0,3.0
10,1,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",0,no fall,398,398,0,32.984924623115575,13.835659176770902,31.0,23.0,42.0
10,1,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",1,rare fall,127,127,0,38.74803149606299,14.089830005585648,37.0,28.0,48.0
10,1,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",2,recurrent fall,57,57,0,41.12280701754386,13.997538272647644,40.0,29.0,49.0
10,1,582,NP4TOT,MDS-UPDRS Part IV complications total,0,no fall,398,304,94,3.2697368421052633,3.741605159746742,2.0,0.0,6.0
10,1,582,NP4TOT,MDS-UPDRS Part IV complications total,1,rare fall,127,108,19,4.898148148148148,4.668325991898172,4.0,0.0,8.0
10,1,582,NP4TOT,MDS-UPDRS Part IV complications total,2,recurrent fall,57,55,2,8.072727272727272,4.709543287814434,8.0,5.0,11.0
10,1,582,NP1CNST,Constipation severity,0,no fall,398,398,0,1.0879396984924623,1.0430556140430904,1.0,0.0,2.0
10,1,582,NP1CNST,Constipation severity,1,rare fall,127,127,0,1.7480314960629921,1.083560444597054,2.0,1.0,3.0
10,1,582,NP1CNST,Constipation severity,2,recurrent fall,57,57,0,2.0350877192982457,1.0170846340802744,2.0,1.0,3.0
10,2,582,Years_since_PD_diagnosis,Years since PD diagnosis,0,no fall,398,398,0,5.126976429030848,4.171034211181319,3.3292265571526354,2.2532511978097194,6.896646132785763
10,2,582,Years_since_PD_diagnosis,Years since PD diagnosis,1,rare fall,127,127,0,7.028019854807676,4.867546354554961,5.66735112936345,2.543463381245722,12.082135523613964
10,2,582,Years_since_PD_diagnosis,Years since PD diagnosis,2,recurrent fall,57,57,0,10.104398573435642,4.739452878030888,11.58110882956879,6.669404517453799,13.17180013689254
10,2,582,Age,Age at landmark,0,no fall,398,398,0,65.65075376884423,9.948792665491144,66.0,60.0,72.0
10,2,582,Age,Age at landmark,1,rare fall,127,127,0,70.05511811023622,7.694882948885603,71.0,65.5,76.0
10,2,582,Age,Age at landmark,2,recurrent fall,57,57,0,70.70175438596492,8.63333430100342,72.0,64.0,76.0
10,2,582,MCATOT,MoCA total score,0,no fall,398,398,0,27.263819095477388,2.744951397336615,28.0,26.0,29.0
10,2,582,MCATOT,MoCA total score,1,rare fall,127,127,0,25.88976377952756,4.006400328792752,27.0,24.0,29.0
10,2,582,MCATOT,MoCA total score,2,recurrent fall,57,57,0,25.29824561403509,5.098896632328206,27.0,23.0,29.0
10,2,582,FRZGT12M,Freezing of gait severity,0,no fall,398,378,20,0.3544973544973545,0.7886754071675914,0.0,0.0,0.0
10,2,582,FRZGT12M,Freezing of gait severity,1,rare fall,127,116,11,0.6637931034482759,1.0038531463467582,0.0,0.0,1.0
10,2,582,FRZGT12M,Freezing of gait severity,2,recurrent fall,57,54,3,1.7407407407407407,1.4166820815538215,2.0,0.0,3.0
10,2,582,SCAU14,Lightheaded after standing,0,no fall,398,398,0,0.6155778894472361,0.7345099243240675,0.0,0.0,1.0
10,2,582,SCAU14,Lightheaded after standing,1,rare fall,127,127,0,0.8267716535433071,0.8174145087959361,1.0,0.0,1.0
10,2,582,SCAU14,Lightheaded after standing,2,recurrent fall,57,57,0,1.0175438596491229,0.954149360690592,1.0,0.0,1.0
10,2,582,SCAU16,Fainting,0,no fall,398,398,0,0.10552763819095477,0.33879263772293594,0.0,0.0,0.0
10,2,582,SCAU16,Fainting,1,rare fall,127,127,0,0.1732283464566929,0.43815066244343964,0.0,0.0,0.0
10,2,582,SCAU16,Fainting,2,recurrent fall,57,57,0,0.22807017543859648,0.5351082620650945,0.0,0.0,0.0
10,2,582,GDS_TOTAL,GDS-15 depression total,0,no fall,398,398,0,2.291457286432161,2.386037763426725,2.0,1.0,3.0
10,2,582,GDS_TOTAL,GDS-15 depression total,1,rare fall,127,127,0,3.1811023622047245,2.9342458614017177,2.0,1.0,4.5
10,2,582,GDS_TOTAL,GDS-15 depression total,2,recurrent fall,57,57,0,4.842105263157895,4.0830200381064685,4.0,2.0,6.0
10,2,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),0,no fall,398,378,20,1.7631108628923524,1.196209518472151,1.2569656818394228,0.9132940800774956,2.2879804871252047
10,2,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),1,rare fall,127,116,11,2.5801591934445347,1.537911680968358,2.0596592775617646,1.2569656818394228,3.5496960768079613
10,2,582,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),2,recurrent fall,57,54,3,3.3414581311669727,1.5509345105666887,3.2048346876292664,2.2879804871252047,4.494792981653262
10,2,582,NP1RTOT,MDS-UPDRS Part I rater total,0,no fall,398,398,0,3.1608040201005023,2.7100468652539833,3.0,1.0,4.0
10,2,582,NP1RTOT,MDS-UPDRS Part I rater total,1,rare fall,127,127,0,4.511811023622047,3.1619416923137296,4.0,2.0,6.0
10,2,582,NP1RTOT,MDS-UPDRS Part I rater total,2,recurrent fall,57,57,0,5.894736842105263,3.199800275722107,6.0,3.0,8.0
10,2,582,BMI,Body mass index,0,no fall,398,398,0,26.399645865664038,4.015984632614036,25.879787100025197,23.733466013598434,28.844702108959275
10,2,582,BMI,Body mass index,1,rare fall,127,127,0,26.350188331750704,5.287382631125415,25.785885620502462,23.040900129633457,28.734682967376532
10,2,582,BMI,Body mass index,2,recurrent fall,57,57,0,25.610614230696793,4.732207093914448,24.69467586371644,22.498582766439913,27.815881725346745
10,2,582,NP1SLPD,Daytime sleepiness,0,no fall,398,398,0,1.4924623115577889,0.8800580856354759,2.0,1.0,2.0
10,2,582,NP1SLPD,Daytime sleepiness,1,rare fall,127,127,0,1.7086614173228347,0.9437365470120512,2.0,1.0,2.0
10,2,582,NP1SLPD,Daytime sleepiness,2,recurrent fall,57,57,0,1.9649122807017543,0.8653016047413299,2.0,2.0,2.0
10,2,582,NP1URIN,Urinary problems,0,no fall,398,398,0,1.4547738693467336,1.0535844176232585,1.0,1.0,2.0
10,2,582,NP1URIN,Urinary problems,1,rare fall,127,127,0,1.858267716535433,1.2000291626669302,2.0,1.0,3.0
10,2,582,NP1URIN,Urinary problems,2,recurrent fall,57,57,0,2.3859649122807016,1.3059532091392678,2.0,1.0,4.0
10,2,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",0,no fall,398,398,0,1.2135678391959799,0.6674262262052285,1.0,1.0,2.0
10,2,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",1,rare fall,127,127,0,1.5984251968503937,0.8475908203403101,1.0,1.0,2.0
10,2,582,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",2,recurrent fall,57,57,0,2.1052631578947367,0.9943449122468919,2.0,1.0,3.0
10,2,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",0,no fall,398,398,0,0.5025125628140703,0.8743439245116555,0.0,0.0,1.0
10,2,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",1,rare fall,127,127,0,1.0236220472440944,1.198309437003502,1.0,0.0,2.0
10,2,582,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",2,recurrent fall,57,57,0,1.6491228070175439,1.274631992691216,2.0,1.0,3.0
10,2,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",0,no fall,398,398,0,2.0376884422110555,0.5507829859840044,2.0,2.0,2.0
10,2,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",1,rare fall,127,127,0,2.283464566929134,0.6654469532156996,2.0,2.0,3.0
10,2,582,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",2,recurrent fall,57,57,0,2.807017543859649,0.8750223770858675,3.0,2.0,3.0
10,2,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",0,no fall,398,398,0,32.10301507537689,13.322276980091692,30.0,22.0,40.0
10,2,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",1,rare fall,127,127,0,39.25196850393701,14.966082555118396,37.0,28.0,48.5
10,2,582,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",2,recurrent fall,57,57,0,43.07017543859649,14.977196534735738,44.0,31.0,53.0
10,2,582,NP4TOT,MDS-UPDRS Part IV complications total,0,no fall,398,295,103,3.5966101694915253,3.8944390015290935,3.0,0.0,6.0
10,2,582,NP4TOT,MDS-UPDRS Part IV complications total,1,rare fall,127,107,20,4.934579439252336,4.58519156209233,5.0,0.5,8.0
10,2,582,NP4TOT,MDS-UPDRS Part IV complications total,2,recurrent fall,57,55,2,7.472727272727273,4.610192192726031,8.0,4.0,10.0
10,2,582,NP1CNST,Constipation severity,0,no fall,398,398,0,1.0904522613065326,1.041631783440995,1.0,0.0,2.0
10,2,582,NP1CNST,Constipation severity,1,rare fall,127,127,0,1.7244094488188977,1.0516590472467977,2.0,1.0,3.0
10,2,582,NP1CNST,Constipation severity,2,recurrent fall,57,57,0,1.9649122807017543,1.051612915625696,2.0,1.0,3.0
10,3,583,Years_since_PD_diagnosis,Years since PD diagnosis,0,no fall,399,399,0,5.130629448364236,4.238659469688879,3.3292265571526354,2.2532511978097194,6.833675564681725
10,3,583,Years_since_PD_diagnosis,Years since PD diagnosis,1,rare fall,128,128,0,7.185810232717317,4.8733471523560645,6.165639972621492,2.5859000684462696,12.123203285420946
10,3,583,Years_since_PD_diagnosis,Years since PD diagnosis,2,recurrent fall,56,56,0,10.258042436687202,4.021284221999446,11.749486652977414,7.687200547570158,13.188911704312115
10,3,583,Age,Age at landmark,0,no fall,399,399,0,65.4812030075188,9.610454031409764,66.0,60.0,72.0
10,3,583,Age,Age at landmark,1,rare fall,128,128,0,69.6640625,7.752345181110463,71.0,65.0,75.0
10,3,583,Age,Age at landmark,2,recurrent fall,56,56,0,69.75,10.099954995399282,72.0,63.5,75.25
10,3,583,MCATOT,MoCA total score,0,no fall,399,399,0,27.17794486215539,2.860388768419411,28.0,26.0,29.0
10,3,583,MCATOT,MoCA total score,1,rare fall,128,128,0,25.7890625,3.5971387223999267,27.0,24.0,28.25
10,3,583,MCATOT,MoCA total score,2,recurrent fall,56,56,0,26.428571428571427,3.7700115401662924,28.0,24.75,29.0
10,3,583,FRZGT12M,Freezing of gait severity,0,no fall,399,380,19,0.4026315789473684,0.8336545231136173,0.0,0.0,0.0
10,3,583,FRZGT12M,Freezing of gait severity,1,rare fall,128,115,13,0.6,0.915749142084266,0.0,0.0,1.0
10,3,583,FRZGT12M,Freezing of gait severity,2,recurrent fall,56,52,4,1.6730769230769231,1.3679977331444617,2.0,0.0,3.0
10,3,583,SCAU14,Lightheaded after standing,0,no fall,399,399,0,0.6115288220551378,0.7515260311017085,0.0,0.0,1.0
10,3,583,SCAU14,Lightheaded after standing,1,rare fall,128,128,0,0.8203125,0.7979658563334748,1.0,0.0,1.0
10,3,583,SCAU14,Lightheaded after standing,2,recurrent fall,56,56,0,0.9821428571428571,0.8840212138254978,1.0,0.0,2.0
10,3,583,SCAU16,Fainting,0,no fall,399,399,0,0.09774436090225563,0.3294123362114292,0.0,0.0,0.0
10,3,583,SCAU16,Fainting,1,rare fall,128,128,0,0.125,0.3320184038158743,0.0,0.0,0.0
10,3,583,SCAU16,Fainting,2,recurrent fall,56,56,0,0.16071428571428573,0.3705909636481473,0.0,0.0,0.0
10,3,583,GDS_TOTAL,GDS-15 depression total,0,no fall,399,399,0,2.3508771929824563,2.502700648326082,2.0,1.0,3.0
10,3,583,GDS_TOTAL,GDS-15 depression total,1,rare fall,128,128,0,3.2265625,3.0513062744200163,3.0,1.0,4.25
10,3,583,GDS_TOTAL,GDS-15 depression total,2,recurrent fall,56,56,0,4.5,3.702578953795707,3.0,2.0,5.25
10,3,583,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),0,no fall,399,380,19,1.7996646976428514,1.235077877463693,1.2569656818394228,0.9132940800774956,2.1167395799526245
10,3,583,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),1,rare fall,128,115,13,2.4361624312342496,1.432040407832234,1.9443088853632775,1.2569656818394228,3.377860275926998
10,3,583,NQ_GAUSSIAN_REVISION,Neuro-QoL Gaussian mobility score (8 items),2,recurrent fall,56,52,4,3.4569403018303717,1.4865146358779548,3.4920208807087176,2.37449328127407,4.237039280331816
10,3,583,NP1RTOT,MDS-UPDRS Part I rater total,0,no fall,399,399,0,3.1403508771929824,2.6732155325770113,2.0,1.0,4.0
10,3,583,NP1RTOT,MDS-UPDRS Part I rater total,1,rare fall,128,128,0,4.6328125,3.104152904723849,4.0,2.0,6.0
10,3,583,NP1RTOT,MDS-UPDRS Part I rater total,2,recurrent fall,56,56,0,5.946428571428571,3.343485621906592,6.0,3.0,8.0
10,3,583,BMI,Body mass index,0,no fall,399,399,0,26.410420895207277,4.187356640190862,25.826446280991735,23.576718091311726,28.751983798487576
10,3,583,BMI,Body mass index,1,rare fall,128,128,0,26.01068793641614,5.2841759883810075,25.601935699908907,22.7380329795781,28.241841471793748
10,3,583,BMI,Body mass index,2,recurrent fall,56,56,0,26.206429658854084,5.104404812190411,25.764554683653515,22.822966735559874,29.203069560077047
10,3,583,NP1SLPD,Daytime sleepiness,0,no fall,399,399,0,1.4887218045112782,0.9046213679754315,2.0,1.0,2.0
10,3,583,NP1SLPD,Daytime sleepiness,1,rare fall,128,128,0,1.7265625,0.9197298794652169,2.0,1.0,2.0
10,3,583,NP1SLPD,Daytime sleepiness,2,recurrent fall,56,56,0,2.142857142857143,0.9425028850415735,2.0,2.0,3.0
10,3,583,NP1URIN,Urinary problems,0,no fall,399,399,0,1.443609022556391,1.0732953096081852,1.0,1.0,2.0
10,3,583,NP1URIN,Urinary problems,1,rare fall,128,128,0,1.7734375,1.1239332212488302,2.0,1.0,3.0
10,3,583,NP1URIN,Urinary problems,2,recurrent fall,56,56,0,2.4642857142857144,1.2204959605055599,3.0,1.75,3.25
10,3,583,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",0,no fall,399,399,0,1.2280701754385965,0.6616668726326086,1.0,1.0,2.0
10,3,583,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",1,rare fall,128,128,0,1.5625,0.8010819455365144,1.0,1.0,2.0
10,3,583,NP3GAIT_COMBINED_MAX,"Part III gait, combined states",2,recurrent fall,56,56,0,2.0892857142857144,0.9587261570207861,2.0,1.0,3.0
10,3,583,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",0,no fall,399,399,0,0.49122807017543857,0.8821503225482002,0.0,0.0,1.0
10,3,583,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",1,rare fall,128,128,0,0.9453125,1.1590696360701727,1.0,0.0,1.0
10,3,583,NP3PSTBL_COMBINED_MAX,"Part III postural stability, combined states",2,recurrent fall,56,56,0,1.5357142857142858,1.2499350632483528,1.0,0.0,3.0
10,3,583,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",0,no fall,399,399,0,2.0401002506265664,0.5430196512865393,2.0,2.0,2.0
10,3,583,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",1,rare fall,128,128,0,2.2734375,0.6486186867392902,2.0,2.0,3.0
10,3,583,NHY_COMBINED_MAX,"Hoehn–Yahr stage, combined states",2,recurrent fall,56,56,0,2.8214285714285716,0.833549755446665,3.0,2.0,3.0
10,3,583,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",0,no fall,399,399,0,33.147869674185465,13.90132813231416,31.0,23.0,41.0
10,3,583,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",1,rare fall,128,128,0,39.6171875,14.58783933948027,38.5,29.0,49.0
10,3,583,NP3TOT_COMBINED_MAX,"MDS-UPDRS Part III motor total, combined states",2,recurrent fall,56,56,0,42.892857142857146,13.479517891875902,42.5,34.75,50.5
10,3,583,NP4TOT,MDS-UPDRS Part IV complications total,0,no fall,399,303,96,3.405940594059406,3.7720957456485698,2.0,0.0,6.0
10,3,583,NP4TOT,MDS-UPDRS Part IV complications total,1,rare fall,128,107,21,5.08411214953271,4.7724079111411575,5.0,0.0,8.0
10,3,583,NP4TOT,MDS-UPDRS Part IV complications total,2,recurrent fall,56,54,2,7.592592592592593,4.132332332972843,8.0,5.0,10.0
10,3,583,NP1CNST,Constipation severity,0,no fall,399,399,0,1.0802005012531328,1.053152224485829,1.0,0.0,2.0
10,3,583,NP1CNST,Constipation severity,1,rare fall,128,128,0,1.7578125,1.032892839606431,2.0,1.0,3.0
10,3,583,NP1CNST,Constipation severity,2,recurrent fall,56,56,0,2.017857142857143,1.0529796929505497,2.0,1.0,3.0
10,4,583,Years_since_PD_diagnosis,Years since PD diagnosis,0,no fall,399,399,0,5.1076150334769155,4.255243856229847,3.247091033538672,2.1683778234086244,6.7939767282683095
10,4,583,Years_since_PD_diagnosis,Years since PD diagnosis,1,rare fall,127,127,0,6.910917449487193,4.923627037892068,5.166324435318275,2.458590006844627,12.082135523613964
10,4,583,Years_since_PD_diagnosis,Years since PD diagnosis,2,recurrent fall,57,57,0,10.471126481501495,4.405949576657401,11.748117727583846,7.5044490075290895,13.169062286105408
10,4,583,Age,Age at landmark,0,no fall,399,399,0,65.6015037593985,9.834004063654884,66.0,60.0,72.0
10,4,583,Age,Age at landmark,1,rare fall,127,127,0,69.98425196850394,8.01881146634795,71.0,66.0,76.0
10,4,583,Age,Age at landmark,2,recurrent fall,57,57,0,69.15789473684211,10.393661312969641,72.0,62.0,75.0
10,4,583,MCATOT,MoCA total score,0,no fall,399,399,0,27.2406015037594,2.6031012889822893,28.0,26.0,29.0
10,4,583,MCATOT,MoCA total score,1,rare fall,127,127,0,25.929133858267715,3.686485620204087,27.0,24.0,29.0
10,4,583,MCATOT,MoCA total score,2,recurrent fall,57,57,0,25.07017543859649,5.129952830202269,27.0,23.0,29.0
10,4,583,FRZGT12M,Freezing of gait severity,0,no fall,399,384,15,0.3958333333333333,0.833115724416361,0.0,0.0,0.0
10,4,583,FRZGT12M,Freezing of gait severity,1,rare fall,127,117,10,0.7094017094017094,0.9918619642893612,0.0,0.0,1.0
10,4,583,FRZGT12M,Freezing of gait severity,2,recurrent fall,57,52,5,1.8076923076923077,1.3581772897997904,2.0,0.0,3.0
10,4,583,SCAU14,Lightheaded after standing,0,no fall,399,399,0,0.6290726817042607,0.735159294419539,1.0,0.0,1.0
