split_seed,inner_validation_fold,training_patients,feature,descriptive_name,falls_class,class_label,category,patients,percent_within_class
15,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,23,40.4
15,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,80,20.1
15,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,5,1.3
15,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,313,78.6
15,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,28,22.0
15,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,1,0.8
15,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,98,77.2
15,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,16,28.1
15,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
15,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,40,70.2
15,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,51,12.8
15,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,20,5.0
15,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,327,82.2
15,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,22,17.3
15,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,1,0.8
15,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,104,81.9
15,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,11,19.3
15,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,1,1.8
15,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,45,78.9
15,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,181,45.5
15,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,211,53.0
15,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,4,1.0
15,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,2,0.5
15,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,53,41.7
15,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,71,55.9
15,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,2,1.6
15,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
15,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,27,47.4
15,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,27,47.4
15,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,2,3.5
15,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,1,1.8
15,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,<Missing>,1,0.3
15,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,336,84.4
15,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,26,6.5
15,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,35,8.8
15,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,111,87.4
15,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,5,3.9
15,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,11,8.7
15,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,48,84.2
15,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,1,1.8
15,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,8,14.0
15,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,79,19.8
15,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,34,8.5
15,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,285,71.6
15,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,29,22.8
15,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,3,2.4
15,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,95,74.8
15,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,17,29.8
15,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,2,3.5
15,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,38,66.7
15,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,60,15.1
15,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,74,18.6
15,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,264,66.3
15,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,32,25.2
15,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,16,12.6
15,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,79,62.2
15,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,17,29.8
15,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,2,3.5
15,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,38,66.7
15,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,257,64.6
15,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,10,2.5
15,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,131,32.9
15,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,80,63.0
15,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,4,3.1
15,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,43,33.9
15,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,22,38.6
15,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,1,1.8
15,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,34,59.6
15,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,13,3.3
15,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,227,57.0
15,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,158,39.7
15,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,13,10.2
15,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,72,56.7
15,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,42,33.1
15,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,7,12.3
15,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,23,40.4
15,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,27,47.4
15,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,83,20.9
15,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,8,2.0
15,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,307,77.1
15,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,27,21.3
15,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,1,0.8
15,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,99,78.0
15,1,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,13,22.8
15,1,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
15,1,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,43,75.4
15,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,50,12.6
15,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,25,6.3
15,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,323,81.2
15,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,19,15.0
15,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,3,2.4
15,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,105,82.7
15,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,13,22.8
15,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,2,3.5
15,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,42,73.7
15,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,176,44.2
15,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,213,53.5
15,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,4,1.0
15,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,5,1.3
15,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,60,47.2
15,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,64,50.4
15,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,2,1.6
15,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
15,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,26,45.6
15,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,28,49.1
15,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,2,3.5
15,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,1,1.8
15,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,<Missing>,1,0.3
15,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,333,83.7
15,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,32,8.0
15,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,32,8.0
15,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,112,87.5
15,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,6,4.7
15,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,10,7.8
15,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,47,83.9
15,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,2,3.6
15,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,7,12.5
15,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,83,20.9
15,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,28,7.0
15,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,287,72.1
15,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,32,25.0
15,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,4,3.1
15,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,92,71.9
15,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,14,25.0
15,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,2,3.6
15,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,40,71.4
15,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,66,16.6
15,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,68,17.1
15,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,264,66.3
15,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,32,25.0
15,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,15,11.7
15,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,81,63.3
15,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,14,25.0
15,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,3,5.4
15,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,39,69.6
15,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,244,61.3
15,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,13,3.3
15,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,141,35.4
15,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,74,57.8
15,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,5,3.9
15,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,49,38.3
15,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,25,44.6
15,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,1,1.8
15,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,30,53.6
15,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,15,3.8
15,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,235,59.0
15,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,148,37.2
15,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,11,8.6
15,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,74,57.8
15,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,43,33.6
15,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,4,7.1
15,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,25,44.6
15,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,27,48.2
15,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,81,20.4
15,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,8,2.0
15,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,309,77.6
15,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,28,21.9
15,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,2,1.6
15,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,98,76.6
15,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,15,26.8
15,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
15,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,40,71.4
15,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,51,12.8
15,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,22,5.5
15,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,325,81.7
15,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,25,19.5
15,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,3,2.3
15,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,100,78.1
15,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,12,21.4
15,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,2,3.6
15,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,42,75.0
15,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,176,44.2
15,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,212,53.3
15,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,5,1.3
15,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,5,1.3
15,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,59,46.1
15,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,68,53.1
15,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,1,0.8
15,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,25,44.6
15,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,26,46.4
15,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,3,5.4
15,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,2,3.6
15,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,<Missing>,1,0.3
15,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,No,339,85.0
15,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,28,7.0
15,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,31,7.8
15,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,114,89.8
15,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,3,2.4
15,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,10,7.9
15,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,48,84.2
15,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,1,1.8
15,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,8,14.0
15,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,No,82,20.6
15,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,33,8.3
15,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,284,71.2
15,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,No,27,21.3
15,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,4,3.1
15,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,96,75.6
15,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,13,22.8
15,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,1,1.8
15,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,43,75.4
15,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,74,18.5
15,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,No,68,17.0
15,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,257,64.4
15,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,27,21.3
15,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,14,11.0
15,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,86,67.7
15,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,17,29.8
15,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,4,7.0
15,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,36,63.2
15,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,251,62.9
15,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,13,3.3
15,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,135,33.8
15,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,83,65.4
15,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,3,2.4
15,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,41,32.3
15,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,27,47.4
15,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,1,1.8
15,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,29,50.9
15,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,17,4.3
15,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,229,57.4
15,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,153,38.3
15,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,8,6.3
15,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,70,55.1
15,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,49,38.6
15,3,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,7,12.3
15,3,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,25,43.9
15,3,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,25,43.9
15,3,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,86,21.6
15,3,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,8,2.0
15,3,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,305,76.4
15,3,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,25,19.7
15,3,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,2,1.6
15,3,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,100,78.7
15,3,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,17,29.8
15,3,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,40,70.2
15,3,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,47,11.8
15,3,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,25,6.3
15,3,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,327,82.0
15,3,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,20,15.7
15,3,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,3,2.4
15,3,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,104,81.9
15,3,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,9,15.8
15,3,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,1,1.8
15,3,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,47,82.5
15,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,188,47.1
15,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,199,49.9
15,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,6,1.5
15,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,6,1.5
15,3,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,54,42.5
15,3,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,70,55.1
15,3,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,2,1.6
15,3,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
15,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,27,47.4
15,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,26,45.6
15,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,2,3.5
15,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,2,3.5
15,4,583,DXPOSINS,Postural instability at diagnosis,0,no fall,No,334,83.7
15,4,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,32,8.0
15,4,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,33,8.3
15,4,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,112,88.2
15,4,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,5,3.9
15,4,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,10,7.9
15,4,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,49,86.0
15,4,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,2,3.5
15,4,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,6,10.5
15,4,583,DXRIGID,Rigidity at diagnosis,0,no fall,No,82,20.6
15,4,583,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,37,9.3
15,4,583,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,280,70.2
15,4,583,DXRIGID,Rigidity at diagnosis,1,rare fall,No,32,25.2
15,4,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,5,3.9
15,4,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,90,70.9
15,4,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,19,33.3
15,4,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,2,3.5
15,4,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,36,63.2
15,4,583,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,63,15.8
15,4,583,DOPTHERST,Dopaminergic therapy started,0,no fall,No,73,18.3
15,4,583,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,263,65.9
15,4,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,34,26.8
15,4,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,11,8.7
15,4,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,82,64.6
15,4,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,14,24.6
15,4,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,3,5.3
15,4,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,40,70.2
15,4,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,254,63.7
15,4,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,11,2.8
15,4,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,134,33.6
15,4,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,80,63.0
15,4,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,4,3.1
15,4,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,43,33.9
15,4,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,27,47.4
15,4,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,1,1.8
15,4,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,29,50.9
15,4,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,12,3.0
15,4,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,231,57.9
15,4,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,156,39.1
15,4,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,12,9.4
15,4,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,69,54.3
15,4,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,46,36.2
15,4,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,6,10.5
15,4,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,25,43.9
15,4,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,26,45.6
15,4,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,82,20.6
15,4,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,7,1.8
15,4,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,310,77.7
15,4,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,24,18.9
15,4,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,2,1.6
15,4,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,101,79.5
15,4,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,15,26.3
15,4,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
15,4,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,41,71.9
15,4,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,45,11.3
15,4,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,28,7.0
15,4,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,326,81.7
15,4,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,26,20.5
15,4,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,2,1.6
15,4,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,99,78.0
