sensitivity_id,split_seed,system,true_class,predicted_class,patients
S04_REVISION_PREPROCESSING,6,direct,2,1,10
S04_REVISION_PREPROCESSING,6,direct,2,2,17
S04_REVISION_PREPROCESSING,6,two_stage,0,0,156
S04_REVISION_PREPROCESSING,6,two_stage,0,1,39
S04_REVISION_PREPROCESSING,6,two_stage,0,2,19
S04_REVISION_PREPROCESSING,6,two_stage,1,0,29
S04_REVISION_PREPROCESSING,6,two_stage,1,1,22
S04_REVISION_PREPROCESSING,6,two_stage,1,2,17
S04_REVISION_PREPROCESSING,6,two_stage,2,0,4
S04_REVISION_PREPROCESSING,6,two_stage,2,1,8
S04_REVISION_PREPROCESSING,6,two_stage,2,2,18
S04_REVISION_PREPROCESSING,7,direct,0,0,152
S04_REVISION_PREPROCESSING,7,direct,0,1,48
S04_REVISION_PREPROCESSING,7,direct,0,2,14
S04_REVISION_PREPROCESSING,7,direct,1,0,25
S04_REVISION_PREPROCESSING,7,direct,1,1,32
S04_REVISION_PREPROCESSING,7,direct,1,2,11
S04_REVISION_PREPROCESSING,7,direct,2,0,4
S04_REVISION_PREPROCESSING,7,direct,2,1,13
S04_REVISION_PREPROCESSING,7,direct,2,2,13
S04_REVISION_PREPROCESSING,7,two_stage,0,0,164
S04_REVISION_PREPROCESSING,7,two_stage,0,1,35
S04_REVISION_PREPROCESSING,7,two_stage,0,2,15
S04_REVISION_PREPROCESSING,7,two_stage,1,0,33
S04_REVISION_PREPROCESSING,7,two_stage,1,1,21
S04_REVISION_PREPROCESSING,7,two_stage,1,2,14
S04_REVISION_PREPROCESSING,7,two_stage,2,0,8
S04_REVISION_PREPROCESSING,7,two_stage,2,1,7
S04_REVISION_PREPROCESSING,7,two_stage,2,2,15
S04_REVISION_PREPROCESSING,8,direct,0,0,153
S04_REVISION_PREPROCESSING,8,direct,0,1,39
S04_REVISION_PREPROCESSING,8,direct,0,2,22
S04_REVISION_PREPROCESSING,8,direct,1,0,30
S04_REVISION_PREPROCESSING,8,direct,1,1,21
S04_REVISION_PREPROCESSING,8,direct,1,2,17
S04_REVISION_PREPROCESSING,8,direct,2,0,4
S04_REVISION_PREPROCESSING,8,direct,2,1,9
S04_REVISION_PREPROCESSING,8,direct,2,2,17
S04_REVISION_PREPROCESSING,8,two_stage,0,0,158
S04_REVISION_PREPROCESSING,8,two_stage,0,1,38
S04_REVISION_PREPROCESSING,8,two_stage,0,2,18
S04_REVISION_PREPROCESSING,8,two_stage,1,0,32
S04_REVISION_PREPROCESSING,8,two_stage,1,1,20
S04_REVISION_PREPROCESSING,8,two_stage,1,2,16
S04_REVISION_PREPROCESSING,8,two_stage,2,0,4
S04_REVISION_PREPROCESSING,8,two_stage,2,1,10
S04_REVISION_PREPROCESSING,8,two_stage,2,2,16
S04_REVISION_PREPROCESSING,9,direct,0,0,154
S04_REVISION_PREPROCESSING,9,direct,0,1,45
S04_REVISION_PREPROCESSING,9,direct,0,2,15
S04_REVISION_PREPROCESSING,9,direct,1,0,24
S04_REVISION_PREPROCESSING,9,direct,1,1,30
S04_REVISION_PREPROCESSING,9,direct,1,2,14
S04_REVISION_PREPROCESSING,9,direct,2,0,4
S04_REVISION_PREPROCESSING,9,direct,2,1,12
S04_REVISION_PREPROCESSING,9,direct,2,2,14
S04_REVISION_PREPROCESSING,9,two_stage,0,0,162
S04_REVISION_PREPROCESSING,9,two_stage,0,1,46
S04_REVISION_PREPROCESSING,9,two_stage,0,2,6
S04_REVISION_PREPROCESSING,9,two_stage,1,0,30
S04_REVISION_PREPROCESSING,9,two_stage,1,1,34
S04_REVISION_PREPROCESSING,9,two_stage,1,2,4
S04_REVISION_PREPROCESSING,9,two_stage,2,0,6
S04_REVISION_PREPROCESSING,9,two_stage,2,1,18
S04_REVISION_PREPROCESSING,9,two_stage,2,2,6
S04_REVISION_PREPROCESSING,10,direct,0,0,154
S04_REVISION_PREPROCESSING,10,direct,0,1,45
S04_REVISION_PREPROCESSING,10,direct,0,2,15
S04_REVISION_PREPROCESSING,10,direct,1,0,20
S04_REVISION_PREPROCESSING,10,direct,1,1,26
S04_REVISION_PREPROCESSING,10,direct,1,2,22
S04_REVISION_PREPROCESSING,10,direct,2,0,3
S04_REVISION_PREPROCESSING,10,direct,2,1,6
S04_REVISION_PREPROCESSING,10,direct,2,2,21
S04_REVISION_PREPROCESSING,10,two_stage,0,0,163
S04_REVISION_PREPROCESSING,10,two_stage,0,1,36
S04_REVISION_PREPROCESSING,10,two_stage,0,2,15
S04_REVISION_PREPROCESSING,10,two_stage,1,0,25
S04_REVISION_PREPROCESSING,10,two_stage,1,1,24
S04_REVISION_PREPROCESSING,10,two_stage,1,2,19
S04_REVISION_PREPROCESSING,10,two_stage,2,0,4
S04_REVISION_PREPROCESSING,10,two_stage,2,1,5
S04_REVISION_PREPROCESSING,10,two_stage,2,2,21
S04_REVISION_PREPROCESSING,11,direct,0,0,157
S04_REVISION_PREPROCESSING,11,direct,0,1,45
S04_REVISION_PREPROCESSING,11,direct,0,2,12
S04_REVISION_PREPROCESSING,11,direct,1,0,27
S04_REVISION_PREPROCESSING,11,direct,1,1,30
S04_REVISION_PREPROCESSING,11,direct,1,2,11
S04_REVISION_PREPROCESSING,11,direct,2,0,6
S04_REVISION_PREPROCESSING,11,direct,2,1,15
S04_REVISION_PREPROCESSING,11,direct,2,2,9
S04_REVISION_PREPROCESSING,11,two_stage,0,0,158
S04_REVISION_PREPROCESSING,11,two_stage,0,1,39
S04_REVISION_PREPROCESSING,11,two_stage,0,2,17
S04_REVISION_PREPROCESSING,11,two_stage,1,0,30
S04_REVISION_PREPROCESSING,11,two_stage,1,1,25
S04_REVISION_PREPROCESSING,11,two_stage,1,2,13
S04_REVISION_PREPROCESSING,11,two_stage,2,0,5
S04_REVISION_PREPROCESSING,11,two_stage,2,1,6
S04_REVISION_PREPROCESSING,11,two_stage,2,2,19
S04_REVISION_PREPROCESSING,12,direct,0,0,148
S04_REVISION_PREPROCESSING,12,direct,0,1,42
S04_REVISION_PREPROCESSING,12,direct,0,2,24
S04_REVISION_PREPROCESSING,12,direct,1,0,27
S04_REVISION_PREPROCESSING,12,direct,1,1,22
S04_REVISION_PREPROCESSING,12,direct,1,2,19
S04_REVISION_PREPROCESSING,12,direct,2,0,5
S04_REVISION_PREPROCESSING,12,direct,2,1,6
S04_REVISION_PREPROCESSING,12,direct,2,2,19
S04_REVISION_PREPROCESSING,12,two_stage,0,0,168
S04_REVISION_PREPROCESSING,12,two_stage,0,1,32
S04_REVISION_PREPROCESSING,12,two_stage,0,2,14
S04_REVISION_PREPROCESSING,12,two_stage,1,0,30
S04_REVISION_PREPROCESSING,12,two_stage,1,1,28
S04_REVISION_PREPROCESSING,12,two_stage,1,2,10
S04_REVISION_PREPROCESSING,12,two_stage,2,0,7
S04_REVISION_PREPROCESSING,12,two_stage,2,1,7
S04_REVISION_PREPROCESSING,12,two_stage,2,2,16
S04_REVISION_PREPROCESSING,13,direct,0,0,157
S04_REVISION_PREPROCESSING,13,direct,0,1,42
S04_REVISION_PREPROCESSING,13,direct,0,2,15
S04_REVISION_PREPROCESSING,13,direct,1,0,33
S04_REVISION_PREPROCESSING,13,direct,1,1,25
S04_REVISION_PREPROCESSING,13,direct,1,2,10
S04_REVISION_PREPROCESSING,13,direct,2,0,4
S04_REVISION_PREPROCESSING,13,direct,2,1,10
S04_REVISION_PREPROCESSING,13,direct,2,2,16
S04_REVISION_PREPROCESSING,13,two_stage,0,0,163
S04_REVISION_PREPROCESSING,13,two_stage,0,1,33
S04_REVISION_PREPROCESSING,13,two_stage,0,2,18
S04_REVISION_PREPROCESSING,13,two_stage,1,0,34
S04_REVISION_PREPROCESSING,13,two_stage,1,1,19
S04_REVISION_PREPROCESSING,13,two_stage,1,2,15
S04_REVISION_PREPROCESSING,13,two_stage,2,0,5
S04_REVISION_PREPROCESSING,13,two_stage,2,1,8
S04_REVISION_PREPROCESSING,13,two_stage,2,2,17
S04_REVISION_PREPROCESSING,14,direct,0,0,162
S04_REVISION_PREPROCESSING,14,direct,0,1,37
S04_REVISION_PREPROCESSING,14,direct,0,2,15
S04_REVISION_PREPROCESSING,14,direct,1,0,27
S04_REVISION_PREPROCESSING,14,direct,1,1,26
S04_REVISION_PREPROCESSING,14,direct,1,2,15
S04_REVISION_PREPROCESSING,14,direct,2,0,9
S04_REVISION_PREPROCESSING,14,direct,2,1,6
S04_REVISION_PREPROCESSING,14,direct,2,2,15
S04_REVISION_PREPROCESSING,14,two_stage,0,0,180
S04_REVISION_PREPROCESSING,14,two_stage,0,1,25
S04_REVISION_PREPROCESSING,14,two_stage,0,2,9
S04_REVISION_PREPROCESSING,14,two_stage,1,0,34
S04_REVISION_PREPROCESSING,14,two_stage,1,1,24
S04_REVISION_PREPROCESSING,14,two_stage,1,2,10
S04_REVISION_PREPROCESSING,14,two_stage,2,0,9
S04_REVISION_PREPROCESSING,14,two_stage,2,1,10
S04_REVISION_PREPROCESSING,14,two_stage,2,2,11
S04_REVISION_PREPROCESSING,15,direct,0,0,145
S04_REVISION_PREPROCESSING,15,direct,0,1,54
S04_REVISION_PREPROCESSING,15,direct,0,2,15
S04_REVISION_PREPROCESSING,15,direct,1,0,22
S04_REVISION_PREPROCESSING,15,direct,1,1,33
S04_REVISION_PREPROCESSING,15,direct,1,2,13
S04_REVISION_PREPROCESSING,15,direct,2,0,2
S04_REVISION_PREPROCESSING,15,direct,2,1,6
S04_REVISION_PREPROCESSING,15,direct,2,2,22
S04_REVISION_PREPROCESSING,15,two_stage,0,0,157
S04_REVISION_PREPROCESSING,15,two_stage,0,1,33
S04_REVISION_PREPROCESSING,15,two_stage,0,2,24
S04_REVISION_PREPROCESSING,15,two_stage,1,0,26
S04_REVISION_PREPROCESSING,15,two_stage,1,1,25
S04_REVISION_PREPROCESSING,15,two_stage,1,2,17
S04_REVISION_PREPROCESSING,15,two_stage,2,0,5
S04_REVISION_PREPROCESSING,15,two_stage,2,1,5
S04_REVISION_PREPROCESSING,15,two_stage,2,2,20
S04_REVISION_PREPROCESSING,16,direct,0,0,152
S04_REVISION_PREPROCESSING,16,direct,0,1,46
S04_REVISION_PREPROCESSING,16,direct,0,2,16
S04_REVISION_PREPROCESSING,16,direct,1,0,30
S04_REVISION_PREPROCESSING,16,direct,1,1,26
S04_REVISION_PREPROCESSING,16,direct,1,2,12
S04_REVISION_PREPROCESSING,16,direct,2,0,4
S04_REVISION_PREPROCESSING,16,direct,2,1,3
S04_REVISION_PREPROCESSING,16,direct,2,2,23
S04_REVISION_PREPROCESSING,16,two_stage,0,0,150
S04_REVISION_PREPROCESSING,16,two_stage,0,1,35
S04_REVISION_PREPROCESSING,16,two_stage,0,2,29
S04_REVISION_PREPROCESSING,16,two_stage,1,0,33
S04_REVISION_PREPROCESSING,16,two_stage,1,1,20
S04_REVISION_PREPROCESSING,16,two_stage,1,2,15
S04_REVISION_PREPROCESSING,16,two_stage,2,0,3
S04_REVISION_PREPROCESSING,16,two_stage,2,1,6
S04_REVISION_PREPROCESSING,16,two_stage,2,2,21
S04_REVISION_PREPROCESSING,17,direct,0,0,145
S04_REVISION_PREPROCESSING,17,direct,0,1,51
S04_REVISION_PREPROCESSING,17,direct,0,2,18
S04_REVISION_PREPROCESSING,17,direct,1,0,29
S04_REVISION_PREPROCESSING,17,direct,1,1,27
S04_REVISION_PREPROCESSING,17,direct,1,2,12
S04_REVISION_PREPROCESSING,17,direct,2,0,7
S04_REVISION_PREPROCESSING,17,direct,2,1,10
S04_REVISION_PREPROCESSING,17,direct,2,2,13
S04_REVISION_PREPROCESSING,17,two_stage,0,0,156
S04_REVISION_PREPROCESSING,17,two_stage,0,1,49
S04_REVISION_PREPROCESSING,17,two_stage,0,2,9
S04_REVISION_PREPROCESSING,17,two_stage,1,0,34
S04_REVISION_PREPROCESSING,17,two_stage,1,1,29
S04_REVISION_PREPROCESSING,17,two_stage,1,2,5
S04_REVISION_PREPROCESSING,17,two_stage,2,0,8
S04_REVISION_PREPROCESSING,17,two_stage,2,1,15
S04_REVISION_PREPROCESSING,17,two_stage,2,2,7
S04_REVISION_PREPROCESSING,18,direct,0,0,137
S04_REVISION_PREPROCESSING,18,direct,0,1,64
S04_REVISION_PREPROCESSING,18,direct,0,2,13
S04_REVISION_PREPROCESSING,18,direct,1,0,24
S04_REVISION_PREPROCESSING,18,direct,1,1,23
S04_REVISION_PREPROCESSING,18,direct,1,2,21
S04_REVISION_PREPROCESSING,18,direct,2,0,3
S04_REVISION_PREPROCESSING,18,direct,2,1,7
S04_REVISION_PREPROCESSING,18,direct,2,2,20
S04_REVISION_PREPROCESSING,18,two_stage,0,0,157
S04_REVISION_PREPROCESSING,18,two_stage,0,1,39
S04_REVISION_PREPROCESSING,18,two_stage,0,2,18
S04_REVISION_PREPROCESSING,18,two_stage,1,0,26
S04_REVISION_PREPROCESSING,18,two_stage,1,1,21
S04_REVISION_PREPROCESSING,18,two_stage,1,2,21
S04_REVISION_PREPROCESSING,18,two_stage,2,0,3
S04_REVISION_PREPROCESSING,18,two_stage,2,1,5
S04_REVISION_PREPROCESSING,18,two_stage,2,2,22
S04_REVISION_PREPROCESSING,19,direct,0,0,182
S04_REVISION_PREPROCESSING,19,direct,0,1,22
S04_REVISION_PREPROCESSING,19,direct,0,2,10
S04_REVISION_PREPROCESSING,19,direct,1,0,40
S04_REVISION_PREPROCESSING,19,direct,1,1,17
S04_REVISION_PREPROCESSING,19,direct,1,2,11
S04_REVISION_PREPROCESSING,19,direct,2,0,4
S04_REVISION_PREPROCESSING,19,direct,2,1,5
S04_REVISION_PREPROCESSING,19,direct,2,2,21
S04_REVISION_PREPROCESSING,19,two_stage,0,0,155
S04_REVISION_PREPROCESSING,19,two_stage,0,1,44
S04_REVISION_PREPROCESSING,19,two_stage,0,2,15
S04_REVISION_PREPROCESSING,19,two_stage,1,0,28
S04_REVISION_PREPROCESSING,19,two_stage,1,1,24
S04_REVISION_PREPROCESSING,19,two_stage,1,2,16
S04_REVISION_PREPROCESSING,19,two_stage,2,0,1
S04_REVISION_PREPROCESSING,19,two_stage,2,1,6
S04_REVISION_PREPROCESSING,19,two_stage,2,2,23
S05_CONSTIPATION_LATEST,0,direct,0,0,147
S05_CONSTIPATION_LATEST,0,direct,0,1,44
S05_CONSTIPATION_LATEST,0,direct,0,2,23
S05_CONSTIPATION_LATEST,0,direct,1,0,21
S05_CONSTIPATION_LATEST,0,direct,1,1,30
S05_CONSTIPATION_LATEST,0,direct,1,2,17
S05_CONSTIPATION_LATEST,0,direct,2,0,3
S05_CONSTIPATION_LATEST,0,direct,2,1,9
S05_CONSTIPATION_LATEST,0,direct,2,2,18
S05_CONSTIPATION_LATEST,0,two_stage,0,0,144
S05_CONSTIPATION_LATEST,0,two_stage,0,1,57
S05_CONSTIPATION_LATEST,0,two_stage,0,2,13
S05_CONSTIPATION_LATEST,0,two_stage,1,0,21
S05_CONSTIPATION_LATEST,0,two_stage,1,1,37
S05_CONSTIPATION_LATEST,0,two_stage,1,2,10
S05_CONSTIPATION_LATEST,0,two_stage,2,0,4
S05_CONSTIPATION_LATEST,0,two_stage,2,1,15
S05_CONSTIPATION_LATEST,0,two_stage,2,2,11
S05_CONSTIPATION_LATEST,1,direct,0,0,152
S05_CONSTIPATION_LATEST,1,direct,0,1,43
S05_CONSTIPATION_LATEST,1,direct,0,2,19
S05_CONSTIPATION_LATEST,1,direct,1,0,27
S05_CONSTIPATION_LATEST,1,direct,1,1,25
S05_CONSTIPATION_LATEST,1,direct,1,2,16
S05_CONSTIPATION_LATEST,1,direct,2,0,2
S05_CONSTIPATION_LATEST,1,direct,2,1,10
S05_CONSTIPATION_LATEST,1,direct,2,2,18
S05_CONSTIPATION_LATEST,1,two_stage,0,0,167
S05_CONSTIPATION_LATEST,1,two_stage,0,1,31
S05_CONSTIPATION_LATEST,1,two_stage,0,2,16
S05_CONSTIPATION_LATEST,1,two_stage,1,0,36
S05_CONSTIPATION_LATEST,1,two_stage,1,1,17
S05_CONSTIPATION_LATEST,1,two_stage,1,2,15
S05_CONSTIPATION_LATEST,1,two_stage,2,0,4
S05_CONSTIPATION_LATEST,1,two_stage,2,1,9
S05_CONSTIPATION_LATEST,1,two_stage,2,2,17
S05_CONSTIPATION_LATEST,2,direct,0,0,157
S05_CONSTIPATION_LATEST,2,direct,0,1,42
S05_CONSTIPATION_LATEST,2,direct,0,2,15
S05_CONSTIPATION_LATEST,2,direct,1,0,28
S05_CONSTIPATION_LATEST,2,direct,1,1,23
S05_CONSTIPATION_LATEST,2,direct,1,2,17
S05_CONSTIPATION_LATEST,2,direct,2,0,4
S05_CONSTIPATION_LATEST,2,direct,2,1,10
S05_CONSTIPATION_LATEST,2,direct,2,2,16
S05_CONSTIPATION_LATEST,2,two_stage,0,0,165
S05_CONSTIPATION_LATEST,2,two_stage,0,1,33
S05_CONSTIPATION_LATEST,2,two_stage,0,2,16
S05_CONSTIPATION_LATEST,2,two_stage,1,0,28
S05_CONSTIPATION_LATEST,2,two_stage,1,1,27
S05_CONSTIPATION_LATEST,2,two_stage,1,2,13
S05_CONSTIPATION_LATEST,2,two_stage,2,0,7
S05_CONSTIPATION_LATEST,2,two_stage,2,1,9
S05_CONSTIPATION_LATEST,2,two_stage,2,2,14
S05_CONSTIPATION_LATEST,3,direct,0,0,162
S05_CONSTIPATION_LATEST,3,direct,0,1,40
S05_CONSTIPATION_LATEST,3,direct,0,2,12
S05_CONSTIPATION_LATEST,3,direct,1,0,32
S05_CONSTIPATION_LATEST,3,direct,1,1,28
S05_CONSTIPATION_LATEST,3,direct,1,2,8
S05_CONSTIPATION_LATEST,3,direct,2,0,7
S05_CONSTIPATION_LATEST,3,direct,2,1,11
S05_CONSTIPATION_LATEST,3,direct,2,2,12
S05_CONSTIPATION_LATEST,3,two_stage,0,0,168
S05_CONSTIPATION_LATEST,3,two_stage,0,1,39
S05_CONSTIPATION_LATEST,3,two_stage,0,2,7
S05_CONSTIPATION_LATEST,3,two_stage,1,0,33
S05_CONSTIPATION_LATEST,3,two_stage,1,1,28
S05_CONSTIPATION_LATEST,3,two_stage,1,2,7
S05_CONSTIPATION_LATEST,3,two_stage,2,0,7
S05_CONSTIPATION_LATEST,3,two_stage,2,1,13
S05_CONSTIPATION_LATEST,3,two_stage,2,2,10
S05_CONSTIPATION_LATEST,4,direct,0,0,150
S05_CONSTIPATION_LATEST,4,direct,0,1,42
S05_CONSTIPATION_LATEST,4,direct,0,2,22
S05_CONSTIPATION_LATEST,4,direct,1,0,23
S05_CONSTIPATION_LATEST,4,direct,1,1,31
S05_CONSTIPATION_LATEST,4,direct,1,2,14
S05_CONSTIPATION_LATEST,4,direct,2,0,5
S05_CONSTIPATION_LATEST,4,direct,2,1,9
S05_CONSTIPATION_LATEST,4,direct,2,2,16
S05_CONSTIPATION_LATEST,4,two_stage,0,0,157
S05_CONSTIPATION_LATEST,4,two_stage,0,1,40
S05_CONSTIPATION_LATEST,4,two_stage,0,2,17
S05_CONSTIPATION_LATEST,4,two_stage,1,0,30
S05_CONSTIPATION_LATEST,4,two_stage,1,1,27
S05_CONSTIPATION_LATEST,4,two_stage,1,2,11
S05_CONSTIPATION_LATEST,4,two_stage,2,0,6
S05_CONSTIPATION_LATEST,4,two_stage,2,1,6
S05_CONSTIPATION_LATEST,4,two_stage,2,2,18
S05_CONSTIPATION_LATEST,5,direct,0,0,139
S05_CONSTIPATION_LATEST,5,direct,0,1,64
S05_CONSTIPATION_LATEST,5,direct,0,2,11
S05_CONSTIPATION_LATEST,5,direct,1,0,35
S05_CONSTIPATION_LATEST,5,direct,1,1,25
S05_CONSTIPATION_LATEST,5,direct,1,2,8
S05_CONSTIPATION_LATEST,5,direct,2,0,1
S05_CONSTIPATION_LATEST,5,direct,2,1,13
S05_CONSTIPATION_LATEST,5,direct,2,2,16
S05_CONSTIPATION_LATEST,5,two_stage,0,0,143
S05_CONSTIPATION_LATEST,5,two_stage,0,1,61
S05_CONSTIPATION_LATEST,5,two_stage,0,2,10
S05_CONSTIPATION_LATEST,5,two_stage,1,0,32
S05_CONSTIPATION_LATEST,5,two_stage,1,1,27
S05_CONSTIPATION_LATEST,5,two_stage,1,2,9
S05_CONSTIPATION_LATEST,5,two_stage,2,0,2
S05_CONSTIPATION_LATEST,5,two_stage,2,1,18
S05_CONSTIPATION_LATEST,5,two_stage,2,2,10
S05_CONSTIPATION_LATEST,6,direct,0,0,153
S05_CONSTIPATION_LATEST,6,direct,0,1,45
S05_CONSTIPATION_LATEST,6,direct,0,2,16
S05_CONSTIPATION_LATEST,6,direct,1,0,28
S05_CONSTIPATION_LATEST,6,direct,1,1,22
S05_CONSTIPATION_LATEST,6,direct,1,2,18
S05_CONSTIPATION_LATEST,6,direct,2,0,3
S05_CONSTIPATION_LATEST,6,direct,2,1,9
S05_CONSTIPATION_LATEST,6,direct,2,2,18
S05_CONSTIPATION_LATEST,6,two_stage,0,0,159
S05_CONSTIPATION_LATEST,6,two_stage,0,1,35
S05_CONSTIPATION_LATEST,6,two_stage,0,2,20
S05_CONSTIPATION_LATEST,6,two_stage,1,0,30
S05_CONSTIPATION_LATEST,6,two_stage,1,1,19
S05_CONSTIPATION_LATEST,6,two_stage,1,2,19
S05_CONSTIPATION_LATEST,6,two_stage,2,0,2
S05_CONSTIPATION_LATEST,6,two_stage,2,1,10
S05_CONSTIPATION_LATEST,6,two_stage,2,2,18
S05_CONSTIPATION_LATEST,7,direct,0,0,152
S05_CONSTIPATION_LATEST,7,direct,0,1,51
S05_CONSTIPATION_LATEST,7,direct,0,2,11
S05_CONSTIPATION_LATEST,7,direct,1,0,25
S05_CONSTIPATION_LATEST,7,direct,1,1,32
S05_CONSTIPATION_LATEST,7,direct,1,2,11
S05_CONSTIPATION_LATEST,7,direct,2,0,2
S05_CONSTIPATION_LATEST,7,direct,2,1,13
S05_CONSTIPATION_LATEST,7,direct,2,2,15
S05_CONSTIPATION_LATEST,7,two_stage,0,0,158
S05_CONSTIPATION_LATEST,7,two_stage,0,1,39
S05_CONSTIPATION_LATEST,7,two_stage,0,2,17
S05_CONSTIPATION_LATEST,7,two_stage,1,0,35
S05_CONSTIPATION_LATEST,7,two_stage,1,1,21
S05_CONSTIPATION_LATEST,7,two_stage,1,2,12
S05_CONSTIPATION_LATEST,7,two_stage,2,0,7
S05_CONSTIPATION_LATEST,7,two_stage,2,1,9
S05_CONSTIPATION_LATEST,7,two_stage,2,2,14
S05_CONSTIPATION_LATEST,8,direct,0,0,155
S05_CONSTIPATION_LATEST,8,direct,0,1,37
S05_CONSTIPATION_LATEST,8,direct,0,2,22
S05_CONSTIPATION_LATEST,8,direct,1,0,33
S05_CONSTIPATION_LATEST,8,direct,1,1,20
S05_CONSTIPATION_LATEST,8,direct,1,2,15
S05_CONSTIPATION_LATEST,8,direct,2,0,4
S05_CONSTIPATION_LATEST,8,direct,2,1,8
S05_CONSTIPATION_LATEST,8,direct,2,2,18
S05_CONSTIPATION_LATEST,8,two_stage,0,0,155
S05_CONSTIPATION_LATEST,8,two_stage,0,1,37
S05_CONSTIPATION_LATEST,8,two_stage,0,2,22
S05_CONSTIPATION_LATEST,8,two_stage,1,0,33
S05_CONSTIPATION_LATEST,8,two_stage,1,1,21
S05_CONSTIPATION_LATEST,8,two_stage,1,2,14
S05_CONSTIPATION_LATEST,8,two_stage,2,0,4
S05_CONSTIPATION_LATEST,8,two_stage,2,1,10
S05_CONSTIPATION_LATEST,8,two_stage,2,2,16
S05_CONSTIPATION_LATEST,9,direct,0,0,152
S05_CONSTIPATION_LATEST,9,direct,0,1,48
S05_CONSTIPATION_LATEST,9,direct,0,2,14
S05_CONSTIPATION_LATEST,9,direct,1,0,26
S05_CONSTIPATION_LATEST,9,direct,1,1,27
S05_CONSTIPATION_LATEST,9,direct,1,2,15
S05_CONSTIPATION_LATEST,9,direct,2,0,4
S05_CONSTIPATION_LATEST,9,direct,2,1,13
S05_CONSTIPATION_LATEST,9,direct,2,2,13
S05_CONSTIPATION_LATEST,9,two_stage,0,0,162
S05_CONSTIPATION_LATEST,9,two_stage,0,1,47
S05_CONSTIPATION_LATEST,9,two_stage,0,2,5
S05_CONSTIPATION_LATEST,9,two_stage,1,0,31
S05_CONSTIPATION_LATEST,9,two_stage,1,1,31
S05_CONSTIPATION_LATEST,9,two_stage,1,2,6
S05_CONSTIPATION_LATEST,9,two_stage,2,0,5
S05_CONSTIPATION_LATEST,9,two_stage,2,1,17
S05_CONSTIPATION_LATEST,9,two_stage,2,2,8
S05_CONSTIPATION_LATEST,10,direct,0,0,159
S05_CONSTIPATION_LATEST,10,direct,0,1,41
S05_CONSTIPATION_LATEST,10,direct,0,2,14
S05_CONSTIPATION_LATEST,10,direct,1,0,20
S05_CONSTIPATION_LATEST,10,direct,1,1,25
S05_CONSTIPATION_LATEST,10,direct,1,2,23
S05_CONSTIPATION_LATEST,10,direct,2,0,4
S05_CONSTIPATION_LATEST,10,direct,2,1,5
S05_CONSTIPATION_LATEST,10,direct,2,2,21
S05_CONSTIPATION_LATEST,10,two_stage,0,0,167
S05_CONSTIPATION_LATEST,10,two_stage,0,1,33
S05_CONSTIPATION_LATEST,10,two_stage,0,2,14
S05_CONSTIPATION_LATEST,10,two_stage,1,0,28
S05_CONSTIPATION_LATEST,10,two_stage,1,1,16
S05_CONSTIPATION_LATEST,10,two_stage,1,2,24
S05_CONSTIPATION_LATEST,10,two_stage,2,0,4
S05_CONSTIPATION_LATEST,10,two_stage,2,1,5
S05_CONSTIPATION_LATEST,10,two_stage,2,2,21
S05_CONSTIPATION_LATEST,11,direct,0,0,155
S05_CONSTIPATION_LATEST,11,direct,0,1,46
S05_CONSTIPATION_LATEST,11,direct,0,2,13
S05_CONSTIPATION_LATEST,11,direct,1,0,29
S05_CONSTIPATION_LATEST,11,direct,1,1,25
S05_CONSTIPATION_LATEST,11,direct,1,2,14
S05_CONSTIPATION_LATEST,11,direct,2,0,6
S05_CONSTIPATION_LATEST,11,direct,2,1,13
S05_CONSTIPATION_LATEST,11,direct,2,2,11
S05_CONSTIPATION_LATEST,11,two_stage,0,0,157
S05_CONSTIPATION_LATEST,11,two_stage,0,1,38
S05_CONSTIPATION_LATEST,11,two_stage,0,2,19
S05_CONSTIPATION_LATEST,11,two_stage,1,0,30
S05_CONSTIPATION_LATEST,11,two_stage,1,1,24
S05_CONSTIPATION_LATEST,11,two_stage,1,2,14
S05_CONSTIPATION_LATEST,11,two_stage,2,0,4
S05_CONSTIPATION_LATEST,11,two_stage,2,1,6
S05_CONSTIPATION_LATEST,11,two_stage,2,2,20
S05_CONSTIPATION_LATEST,12,direct,0,0,150
S05_CONSTIPATION_LATEST,12,direct,0,1,39
S05_CONSTIPATION_LATEST,12,direct,0,2,25
S05_CONSTIPATION_LATEST,12,direct,1,0,26
S05_CONSTIPATION_LATEST,12,direct,1,1,26
S05_CONSTIPATION_LATEST,12,direct,1,2,16
S05_CONSTIPATION_LATEST,12,direct,2,0,4
S05_CONSTIPATION_LATEST,12,direct,2,1,9
S05_CONSTIPATION_LATEST,12,direct,2,2,17
S05_CONSTIPATION_LATEST,12,two_stage,0,0,167
S05_CONSTIPATION_LATEST,12,two_stage,0,1,32
S05_CONSTIPATION_LATEST,12,two_stage,0,2,15
S05_CONSTIPATION_LATEST,12,two_stage,1,0,32
S05_CONSTIPATION_LATEST,12,two_stage,1,1,26
S05_CONSTIPATION_LATEST,12,two_stage,1,2,10
S05_CONSTIPATION_LATEST,12,two_stage,2,0,8
S05_CONSTIPATION_LATEST,12,two_stage,2,1,5
S05_CONSTIPATION_LATEST,12,two_stage,2,2,17
S05_CONSTIPATION_LATEST,13,direct,0,0,159
S05_CONSTIPATION_LATEST,13,direct,0,1,38
