sensitivity_id,split_seed,system,macro_f1,weighted_f1,accuracy,balanced_accuracy,macro_auc_ovr,recall_no_fall,recall_rare_fall,recall_recurrent_fall
S04_REVISION_PREPROCESSING,18,direct,0.4950029394473838,0.6048591326369104,0.5769230769230769,0.5483629588907214,0.7508062363943035,0.6401869158878505,0.3382352941176471,0.6666666666666666
S04_REVISION_PREPROCESSING,18,two_stage,0.5281019857335647,0.6537473676795539,0.6410256410256411,0.591933907519394,0.7662242790471341,0.7336448598130841,0.3088235294117647,0.7333333333333333
S04_REVISION_PREPROCESSING,19,direct,0.5713924963924963,0.6896769896769896,0.7051282051282052,0.6001557632398754,0.7921182866640711,0.8504672897196262,0.25,0.7
S04_REVISION_PREPROCESSING,19,two_stage,0.5548472296649803,0.6605702051505011,0.6474358974358975,0.6146356361859385,0.7947914739224301,0.7242990654205608,0.35294117647058826,0.7666666666666667
S05_CONSTIPATION_LATEST,0,direct,0.5233594220349188,0.6497140276941602,0.625,0.5760307861462342,0.7479601551564908,0.6869158878504673,0.4411764705882353,0.6
S05_CONSTIPATION_LATEST,0,two_stage,0.5045957735294262,0.6399389057156819,0.6153846153846154,0.5278938366623908,0.7517942600255761,0.6728971962616822,0.5441176470588235,0.36666666666666664
S05_CONSTIPATION_LATEST,1,direct,0.5152736487827502,0.644225812829689,0.625,0.5593091442184351,0.7529422800475306,0.7102803738317757,0.36764705882352944,0.6
S05_CONSTIPATION_LATEST,1,two_stage,0.5004155348478388,0.6453514268178986,0.6442307692307693,0.5323468328141225,0.7639450785278035,0.780373831775701,0.25,0.5666666666666667
S05_CONSTIPATION_LATEST,2,direct,0.5036970198260521,0.643978436782407,0.6282051282051282,0.5350711624213549,0.74560898046586,0.7336448598130841,0.3382352941176471,0.5333333333333333
S05_CONSTIPATION_LATEST,2,two_stage,0.5249412256841949,0.6695175614359783,0.6602564102564102,0.5449178425264187,0.7358911022460121,0.7710280373831776,0.39705882352941174,0.4666666666666667
S05_CONSTIPATION_LATEST,3,direct,0.5162573489040648,0.6557447561722727,0.6474358974358975,0.5229246838922484,0.7260784562680437,0.7570093457943925,0.4117647058823529,0.4
S05_CONSTIPATION_LATEST,3,two_stage,0.5149857598514785,0.6641970077989036,0.6602564102564102,0.5100482560625496,0.6782731862405521,0.7850467289719626,0.4117647058823529,0.3333333333333333
S05_CONSTIPATION_LATEST,4,direct,0.5229611194071123,0.6525304293074328,0.6314102564102564,0.5633834219045873,0.7465498761472137,0.7009345794392523,0.45588235294117646,0.5333333333333333
S05_CONSTIPATION_LATEST,4,two_stage,0.5427205684764476,0.6581853096410768,0.6474358974358975,0.576901227780832,0.7563160477893396,0.7336448598130841,0.39705882352941174,0.6
S05_CONSTIPATION_LATEST,5,direct,0.5003594318882388,0.601618472490531,0.5769230769230769,0.5168377008124122,0.763800720427907,0.6495327102803738,0.36764705882352944,0.5333333333333333
S05_CONSTIPATION_LATEST,5,two_stage,0.46026189298172454,0.6019388112523998,0.5769230769230769,0.4662054853093885,0.7497418340291735,0.6682242990654206,0.39705882352941174,0.3333333333333333
S05_CONSTIPATION_LATEST,6,direct,0.5044747223016618,0.6361576051335825,0.6185897435897436,0.5461608942642479,0.7457154548296403,0.7149532710280374,0.3235294117647059,0.6
S05_CONSTIPATION_LATEST,6,two_stage,0.49561902550408293,0.6410871163744728,0.6282051282051282,0.54080080630383,0.7499727968919601,0.7429906542056075,0.27941176470588236,0.6
S05_CONSTIPATION_LATEST,7,direct,0.5371806640477251,0.6586740925033636,0.6378205128205128,0.5602895363752978,0.7544737604823557,0.7102803738317757,0.47058823529411764,0.5
S05_CONSTIPATION_LATEST,7,two_stage,0.4844720036852997,0.62723256350198,0.6185897435897436,0.504602651029259,0.7346996665678764,0.7383177570093458,0.3088235294117647,0.4666666666666667
S05_CONSTIPATION_LATEST,8,direct,0.49594269649783684,0.629987259457741,0.6185897435897436,0.5394722374931281,0.7005177091853279,0.7242990654205608,0.29411764705882354,0.6
S05_CONSTIPATION_LATEST,8,two_stage,0.4875380766267819,0.6285459354214611,0.6153846153846154,0.5221519760552197,0.6977237513724388,0.7242990654205608,0.3088235294117647,0.5333333333333333
S05_CONSTIPATION_LATEST,9,direct,0.49164724164724166,0.6367135357519973,0.6153846153846154,0.513557510231507,0.7569579937268758,0.7102803738317757,0.39705882352941174,0.43333333333333335
S05_CONSTIPATION_LATEST,9,two_stage,0.49776882579823284,0.6536929845452432,0.6442307692307693,0.49318612180074517,0.749349653466303,0.7570093457943925,0.45588235294117646,0.26666666666666666
S05_CONSTIPATION_LATEST,10,direct,0.5459975047212059,0.6736994570555178,0.657051282051282,0.6035459043430457,0.7794117486703968,0.7429906542056075,0.36764705882352944,0.7
S05_CONSTIPATION_LATEST,10,two_stage,0.5143073004495186,0.6572395648949373,0.6538461538461539,0.5718893164742532,0.8059789669831918,0.780373831775701,0.23529411764705882,0.7
S05_CONSTIPATION_LATEST,11,direct,0.4732678376196753,0.6291096929411923,0.6121794871794872,0.486204263636919,0.7348964471379266,0.7242990654205608,0.36764705882352944,0.36666666666666664
S05_CONSTIPATION_LATEST,11,two_stage,0.5367258430964235,0.6550444894487734,0.6442307692307693,0.584417567650113,0.7600722293509349,0.7336448598130841,0.35294117647058826,0.6666666666666666
S05_CONSTIPATION_LATEST,12,direct,0.5046607130863942,0.6392194871094922,0.6185897435897436,0.5499847290941299,0.72946131148317,0.7009345794392523,0.38235294117647056,0.5666666666666667
S05_CONSTIPATION_LATEST,12,two_stage,0.554172651917933,0.6760761383626336,0.6730769230769231,0.576464479872946,0.736858975880954,0.780373831775701,0.38235294117647056,0.5666666666666667
S05_CONSTIPATION_LATEST,13,direct,0.47765192376842863,0.6295131109451498,0.6185897435897436,0.4950491723169019,0.7499252690984471,0.7429906542056075,0.3088235294117647,0.43333333333333335
S05_CONSTIPATION_LATEST,13,two_stage,0.4888575911757367,0.6320999366562916,0.6282051282051282,0.524558670820353,0.7539102104471135,0.7570093457943925,0.25,0.5666666666666667
S05_CONSTIPATION_LATEST,14,direct,0.5177092801613875,0.651930607294592,0.6378205128205128,0.5435678944474986,0.7529710647769545,0.7336448598130841,0.39705882352941174,0.5
S05_CONSTIPATION_LATEST,14,two_stage,0.5081005243806315,0.6637632261517186,0.6666666666666666,0.5059953576446156,0.741715745331332,0.8130841121495327,0.3382352941176471,0.36666666666666664
S05_CONSTIPATION_LATEST,15,direct,0.5332768189600584,0.6473392252531514,0.6217948717948718,0.5935801111721947,0.7730136485909131,0.6728971962616822,0.4411764705882353,0.6666666666666666
S05_CONSTIPATION_LATEST,15,two_stage,0.4926412101492131,0.6337383905953603,0.6185897435897436,0.5366074155518905,0.750576996303583,0.719626168224299,0.3235294117647059,0.5666666666666667
S05_CONSTIPATION_LATEST,16,direct,0.539803094233474,0.6412312019906957,0.625,0.5879695803555067,0.7555275163702292,0.6962616822429907,0.36764705882352944,0.7
S05_CONSTIPATION_LATEST,16,two_stage,0.5142445555639737,0.6272188088258435,0.6121794871794872,0.5846038727017286,0.7456162503600878,0.6822429906542056,0.3382352941176471,0.7333333333333333
S05_CONSTIPATION_LATEST,17,direct,0.44747842017263867,0.583326487234256,0.5576923076923077,0.4845611141652923,0.7287539251598734,0.6448598130841121,0.3088235294117647,0.5
S05_CONSTIPATION_LATEST,17,two_stage,0.4820693659559243,0.6202839681073729,0.6089743589743589,0.47222833058457026,0.7049624367949621,0.719626168224299,0.39705882352941174,0.3
S05_CONSTIPATION_LATEST,18,direct,0.49864164090089447,0.6100090497936451,0.5865384615384616,0.5592450064137805,0.7404750636241509,0.6542056074766355,0.3235294117647059,0.7
S05_CONSTIPATION_LATEST,18,two_stage,0.5257468204673174,0.6460193274634268,0.6282051282051282,0.5923920346954982,0.7562128949234065,0.705607476635514,0.3382352941176471,0.7333333333333333
S05_CONSTIPATION_LATEST,19,direct,0.5338258777862146,0.6701395505419543,0.6891025641025641,0.5632276586647119,0.7940154908750495,0.8504672897196262,0.20588235294117646,0.6333333333333333
S05_CONSTIPATION_LATEST,19,two_stage,0.5586913136755974,0.6732858488864326,0.6666666666666666,0.6172927738073423,0.7961869004068944,0.7616822429906542,0.3235294117647059,0.7666666666666667
