split_seed,target,configuration_id,pipeline_key,candidate_kind,selector,selector_parameter,branch,branch_kind,model_family,backend,mean_macro_f1,sd_macro_f1,mean_priority_recall,mean_balanced_accuracy,mean_accuracy,mean_selected_columns,mean_selected_groups,mean_fit_seconds,inner_folds
3,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,logistic,scaled_dense,0.4985229967554504,0.030127582658496525,0.3715725806451613,0.548353919378113,0.5975247992442135,17.2,10.6,0.10941683339988231,5
3,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,random_forest,unscaled_dense,0.536788904090316,0.04127117432143321,0.4348790322580645,0.5822882007478781,0.6195087387812943,17.2,10.6,0.2810639331997663,5
3,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,rbf_svc,scaled_dense,0.4888625658876178,0.030640067687147502,0.4850806451612903,0.539857088550637,0.5755880963627775,17.2,10.6,0.1472925584013865,5
3,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,xgboost,native,0.501118199916216,0.06361984291381442,0.4292338709677419,0.5389442388555292,0.600217288615966,17.2,10.6,0.3994529417999729,5
3,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,catboost,native,0.6550056064705403,0.07325474052235162,0.5652173913043479,0.6600935441370224,0.6949645725082665,22.0,14.4,0.1402452579997771,5
3,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,extra_trees,unscaled_dense,0.6868333160274809,0.05687912809091013,0.6695652173913043,0.7022472551602986,0.714189891355692,22.0,14.4,0.17979341660102363,5
3,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,hist_gradient_boosting,native,0.6670467420922748,0.0409192313238438,0.6,0.6754747474747476,0.703230987246103,22.0,14.4,0.4822154749999754,5
3,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,lightgbm,native,0.6473323294568823,0.043212729665262996,0.49565217391304356,0.6453513394817743,0.7004629192253189,22.0,14.4,0.40444209200068143,5
3,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,linear_svc,scaled_dense,0.6724772953156182,0.05357565075305252,0.6652173913043479,0.6900228370663154,0.6990647142182334,22.0,14.4,0.05862859179978841,5
3,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,logistic,scaled_dense,0.6764420945538597,0.05959236970685239,0.6695652173913044,0.6942068511198947,0.7031743032593292,22.0,14.4,0.05446829160064226,5
3,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,random_forest,unscaled_dense,0.6884341679540247,0.07892951263725452,0.6347826086956522,0.6988862538427756,0.722371280113368,22.0,14.4,0.26933622500000637,5
3,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,rbf_svc,scaled_dense,0.6764028912841292,0.04153049269681466,0.6782608695652174,0.6955445761967501,0.7018422295701464,22.0,14.4,0.06531072480065632,5
3,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,xgboost,native,0.6462338655369761,0.06295899598196157,0.5869565217391305,0.6558823012736056,0.6812092583845064,22.0,14.4,0.14621663340076338,5
3,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,catboost,native,0.6666162282622817,0.058937752951049076,0.6130434782608696,0.6759762845849802,0.6990930562116202,13.2,10.2,0.15794071679993066,5
3,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,extra_trees,unscaled_dense,0.6769313826562995,0.0616599078563754,0.6565217391304348,0.6917356170399648,0.7046102975909305,13.2,10.2,0.24386787499970525,5
3,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,hist_gradient_boosting,native,0.653222943494024,0.04698997636834128,0.6130434782608696,0.6659156785243742,0.6853377420878601,13.2,10.2,0.5126318170012383,5
3,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,lightgbm,native,0.6664163759372228,0.0629228798272452,0.5826086956521739,0.6727386912604304,0.7059140292867265,13.2,10.2,0.4156569416009006,5
3,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,linear_svc,scaled_dense,0.6770511550194851,0.07018682112284831,0.6391304347826087,0.6889995608256478,0.7072744449692963,13.2,10.2,0.15982935840002027,5
3,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,logistic,scaled_dense,0.6725819647896129,0.06709665867412415,0.6347826086956522,0.6848357487922705,0.7031648559282002,13.2,10.2,0.09864420820085798,5
3,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,random_forest,unscaled_dense,0.6832694250188209,0.0619905573886441,0.6608695652173913,0.6979196310935442,0.7114501653282947,13.2,10.2,0.2608937413999229,5
3,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,rbf_svc,scaled_dense,0.6708290894116798,0.04174323377528715,0.6956521739130435,0.6932099253403601,0.692243741143127,13.2,10.2,0.14756523320102133,5
3,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,xgboost,native,0.6645158996371349,0.04866290480614016,0.6347826086956522,0.6778155467720686,0.6936230514879547,13.2,10.2,0.19401986679949915,5
3,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,catboost,native,0.7012886282352768,0.0595132685782136,0.8112903225806452,0.7013594470046083,0.7434782608695653,23.8,13.0,0.16162647520104656,5
3,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,extra_trees,unscaled_dense,0.6907399271848963,0.025189510144193725,0.7479838709677419,0.7044681259600615,0.7217391304347827,23.8,13.0,0.1982134918005613,5
3,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,hist_gradient_boosting,native,0.7070480557814524,0.020532497635389453,0.7735887096774194,0.7177467357910906,0.7391304347826086,23.8,13.0,0.26600172500038755,5
3,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,lightgbm,native,0.6640733101292349,0.0859600260953231,0.7610887096774194,0.6695919738863287,0.7043478260869566,23.8,13.0,0.19079784159912377,5
3,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,linear_svc,scaled_dense,0.6800018499223471,0.05520674723229855,0.7610887096774194,0.6900681643625193,0.717391304347826,23.8,13.0,0.1683111499994993,5
3,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,logistic,scaled_dense,0.6674890491030946,0.04971334087554789,0.7290322580645161,0.6811827956989248,0.7,23.8,13.0,0.09564499159969272,5
3,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,random_forest,unscaled_dense,0.6900535211014451,0.05602757796845123,0.7733870967741936,0.6971697388632873,0.7260869565217392,23.8,13.0,0.21815564979988267,5
3,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,rbf_svc,scaled_dense,0.6564721031058988,0.0520354025096589,0.7102822580645161,0.6722839861751153,0.6869565217391305,23.8,13.0,0.12380780820094514,5
3,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,xgboost,native,0.6570810472021444,0.06804649755606024,0.7481854838709678,0.6626641705069124,0.6956521739130436,23.8,13.0,0.18447009160081507,5
3,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,catboost,native,0.7050351064814848,0.054307408444946546,0.8175403225806452,0.7044844470046082,0.7478260869565218,19.8,11.0,0.14839458340065903,5
3,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,extra_trees,unscaled_dense,0.6713883491045045,0.04205082845092008,0.7165322580645161,0.6887423195084486,0.7,19.8,11.0,0.19962269980023847,5
3,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,hist_gradient_boosting,native,0.723435421495014,0.0423449845592024,0.7985887096774194,0.7307229262672811,0.7565217391304347,19.8,11.0,0.27662750000017694,5
3,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,lightgbm,native,0.6819054640934599,0.05034640589603044,0.7798387096774194,0.6861098310291858,0.7217391304347827,19.8,11.0,0.1961755419994006,5
3,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,linear_svc,scaled_dense,0.669540354072445,0.04489756554803848,0.7229838709677419,0.6848252688172043,0.7,19.8,11.0,0.16664313320143265,5
3,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,logistic,scaled_dense,0.6677799536426898,0.04409101974146679,0.7102822580645161,0.6856173195084485,0.6956521739130435,19.8,11.0,0.08712335839882143,5
3,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,random_forest,unscaled_dense,0.7022470258962537,0.056039134816883794,0.7923387096774194,0.7061693548387097,0.7391304347826086,19.8,11.0,0.22368030819998239,5
3,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,rbf_svc,scaled_dense,0.6622859880837672,0.06085366385568741,0.7102822580645161,0.6784744623655914,0.691304347826087,19.8,11.0,0.12403830000039306,5
3,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,xgboost,native,0.6585224761643005,0.06323777785557906,0.7606854838709678,0.6622475038402458,0.7,19.8,11.0,0.19597665860055713,5
4,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,catboost,scaled_dense,0.5146890896409431,0.07142369927019032,0.3969758064516129,0.549015985507921,0.626452527161077,47.8,27.0,0.22792993320108507,5
4,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,extra_trees,scaled_dense,0.4992740522652033,0.06536841645868231,0.2584677419354839,0.5576152694378502,0.6181766650921114,47.8,27.0,0.19430548320015079,5
4,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,hist_gradient_boosting,scaled_dense,0.5070175033857767,0.07937687822495602,0.3651209677419355,0.5136232951636177,0.6662635805384978,47.8,27.0,1.3025716251999255,5
4,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,lightgbm,scaled_dense,0.47691832292864733,0.0625192868655578,0.2776209677419355,0.4738168978572205,0.6607179971658007,47.8,27.0,1.0396161163989746,5
4,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,linear_svc,scaled_dense,0.48892953449517734,0.009463631072183284,0.24576612903225806,0.5058133369020466,0.6579688238072745,47.8,27.0,0.042106350399262735,5
4,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,logistic,scaled_dense,0.4753216004400228,0.02573254237798129,0.3524193548387097,0.5123437291501808,0.5810864430798299,47.8,27.0,0.11000596659941948,5
4,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,random_forest,scaled_dense,0.5027380896203401,0.06573941209154127,0.3342741935483871,0.531616169374234,0.6360415682569674,47.8,27.0,0.28515659179975045,5
4,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,rbf_svc,scaled_dense,0.4682531432161793,0.055331746321642554,0.3774193548387097,0.49059048239693404,0.590741615493623,47.8,27.0,0.0631527500008815,5
4,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,xgboost,scaled_dense,0.49335603285445695,0.06429765683366824,0.4032258064516129,0.507790997532933,0.6222484648086916,47.8,27.0,0.34199393340022655,5
4,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,catboost,native,0.5049309932007404,0.0475254392620325,0.3911290322580645,0.542811168520846,0.6085403873405764,22.6,13.0,0.1965568835999875,5
4,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,extra_trees,unscaled_dense,0.5168330819239504,0.06754172453507135,0.3399193548387097,0.5722126565191081,0.6264430798299481,22.6,13.0,0.2508266415992694,5
4,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,hist_gradient_boosting,native,0.48425822565414406,0.05051973349587146,0.3030241935483871,0.5042836777917423,0.6099291450165328,22.6,13.0,1.3781384332003654,5
4,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,lightgbm,native,0.4847663711529588,0.009497660086701868,0.2715725806451613,0.4949628659870595,0.6222295701464337,22.6,13.0,1.0946485915992525,5
4,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,linear_svc,scaled_dense,0.495310412107307,0.015950113560667507,0.21451612903225806,0.5181951310338407,0.6565800661313179,22.6,13.0,0.1924373664005543,5
4,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,logistic,scaled_dense,0.4903482171448988,0.04460636067223877,0.3338709677419355,0.5418771431674658,0.5921209258384506,22.6,13.0,0.11660891659921617,5
4,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,random_forest,unscaled_dense,0.51449989994279,0.041940905807160395,0.3655241935483871,0.5490717970798615,0.6250354274917336,22.6,13.0,0.2739054831996327,5
4,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,rbf_svc,scaled_dense,0.4872644018195964,0.058987548227468455,0.4471774193548387,0.5308917516175581,0.5756069910250354,22.6,13.0,0.13448194980082917,5
4,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,xgboost,native,0.4882789767209127,0.02744238271656109,0.3590725806451613,0.5246518991760928,0.5934529995276334,22.6,13.0,0.42999018339978645,5
4,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,catboost,scaled_dense,0.7023852121964914,0.05719264975451327,0.6260869565217391,0.7076293368467281,0.7376570618800189,47.8,27.0,0.15795459139917511,5
4,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,extra_trees,scaled_dense,0.6830146550265894,0.046355966138161994,0.6391304347826087,0.6941207729468599,0.7143693906471421,47.8,27.0,0.17269953300055932,5
4,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,hist_gradient_boosting,scaled_dense,0.7023984453393457,0.03833446921111283,0.6304347826086957,0.7088032498902064,0.7376759565422768,47.8,27.0,0.5096654584012867,5
4,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,lightgbm,scaled_dense,0.6836535691498216,0.019644386161501663,0.5521739130434782,0.6827334211682038,0.7307888521492678,47.8,27.0,0.3988402581999253,5
4,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,linear_svc,scaled_dense,0.6691640443885467,0.05316321966406156,0.6217391304347826,0.6793645147123408,0.7006140765233821,47.8,27.0,0.04303349139954662,5
4,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,logistic,scaled_dense,0.671712287180455,0.053620889253069785,0.6304347826086957,0.6827022397891963,0.7019744922059518,47.8,27.0,0.04015483359908103,5
4,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,random_forest,scaled_dense,0.6877414942265393,0.04352178940563746,0.6043478260869566,0.6927597716293368,0.7253282947567312,47.8,27.0,0.30562296680000145,5
4,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,rbf_svc,scaled_dense,0.677005875579596,0.048485537252286694,0.6347826086956522,0.6879165568730785,0.7074728389230043,47.8,27.0,0.057370225000340724,5
4,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,none,all,INT_MOTOR_X_COGNITION,interaction,xgboost,scaled_dense,0.684194316972594,0.030812839282123545,0.6217391304347826,0.6923746157224417,0.7184034010392064,47.8,27.0,0.1432704749997356,5
4,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,catboost,native,0.7004508002598232,0.05293305455750773,0.6478260869565218,0.7104281949934124,0.7335285781766652,19.6,13.8,0.13167337479972047,5
4,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,extra_trees,unscaled_dense,0.6908708494241899,0.060447809013637444,0.6521739130434783,0.7026021080368906,0.7211998110533774,19.6,13.8,0.20669886659961775,5
4,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,hist_gradient_boosting,native,0.6859241822456863,0.03301899817158002,0.6260869565217391,0.694568730786122,0.719792158715163,19.6,13.8,0.5159039245991153,5
4,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,lightgbm,native,0.6736947455888617,0.056325147544242865,0.5652173913043479,0.6762046552481336,0.7170618800188947,19.6,13.8,0.4135589750003419,5
4,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,linear_svc,scaled_dense,0.685740993745015,0.04806555159370948,0.6565217391304348,0.6987760210803688,0.7143410486537553,19.6,13.8,0.07409638340031961,5
4,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,logistic,scaled_dense,0.6875586417800136,0.05070701378647937,0.6608695652173913,0.7009701361440491,0.7157298063297118,19.6,13.8,0.05955089999988559,5
4,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,random_forest,unscaled_dense,0.6965035133805958,0.041229812985966355,0.6304347826086957,0.7037830478700043,0.7308171941426547,19.6,13.8,0.27802095840015684,5
4,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,rbf_svc,scaled_dense,0.6803478150858379,0.06469433859074718,0.6695652173913043,0.6972573561703996,0.7075106282475201,19.6,13.8,0.06866617519990541,5
4,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,l1,C=0.1,,raw,xgboost,native,0.691210702942322,0.050080335909868046,0.6565217391304348,0.7037760210803689,0.7211998110533775,19.6,13.8,0.1570704753998143,5
4,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,catboost,scaled_dense,0.5950010248882872,0.049056940202859084,0.7991935483870968,0.5976920122887865,0.6739130434782609,44.8,27.0,0.13411336680001112,5
4,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,extra_trees,scaled_dense,0.6587803311675392,0.04878208621915878,0.717741935483871,0.6769662058371736,0.691304347826087,44.8,27.0,0.15769425819962635,5
4,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,hist_gradient_boosting,scaled_dense,0.623141082697234,0.05762783173789572,0.7491935483870968,0.6293586789554532,0.6739130434782609,44.8,27.0,0.23801710840052692,5
4,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,lightgbm,scaled_dense,0.6028653329790187,0.07850217885461341,0.7743951612903226,0.6148166282642089,0.6739130434782609,44.8,27.0,0.17992190000004485,5
4,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,linear_svc,scaled_dense,0.6333430121244978,0.05522819131351139,0.7169354838709678,0.6484677419354838,0.6739130434782609,44.8,27.0,0.04626752480035066,5
4,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,logistic,scaled_dense,0.6324691757696754,0.04784175296580663,0.7044354838709678,0.6493605990783411,0.6695652173913043,44.8,27.0,0.061981141599244435,5
4,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,random_forest,scaled_dense,0.65655879846525,0.04082093726101755,0.786491935483871,0.6618173963133641,0.708695652173913,44.8,27.0,0.2744972999993479,5
4,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,rbf_svc,scaled_dense,0.6223993128853875,0.06885995375007066,0.6981854838709678,0.6395689324116743,0.6608695652173913,44.8,27.0,0.04737560819921782,5
4,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,none,all,PCA_PART_I_PATIENT_3_80,pca,xgboost,scaled_dense,0.5916212321846125,0.04342958450903095,0.7743951612903226,0.6000547235023042,0.6652173913043479,44.8,27.0,0.15376725020032608,5
4,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,catboost,native,0.6503680240283952,0.045436215365976494,0.7870967741935484,0.6549769585253455,0.7043478260869566,25.6,13.0,0.18169696659970214,5
4,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,extra_trees,unscaled_dense,0.6511970899470899,0.05218612515428002,0.705241935483871,0.6707162058371736,0.682608695652174,25.6,13.0,0.2039449168005376,5
4,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,hist_gradient_boosting,native,0.6197260364550541,0.058228377511498744,0.730241935483871,0.6346447772657451,0.6695652173913043,25.6,13.0,0.309403266600566,5
4,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,lightgbm,native,0.6386026461495647,0.020531252767222806,0.7372983870967742,0.6519825268817204,0.682608695652174,25.6,13.0,0.23613705819952885,5
4,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,linear_svc,scaled_dense,0.6168021445863581,0.07138279564247778,0.7110887096774194,0.6322110215053763,0.6608695652173913,25.6,13.0,0.17576945840046393,5
4,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,logistic,scaled_dense,0.6356868277651984,0.07747644228806563,0.7235887096774194,0.6527467357910905,0.6782608695652174,25.6,13.0,0.10885409980037367,5
4,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,random_forest,unscaled_dense,0.6623957390660027,0.038024204865467426,0.7743951612903226,0.6700547235023041,0.708695652173913,25.6,13.0,0.23786355840056786,5
4,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,rbf_svc,scaled_dense,0.6768006822612086,0.045509445233101346,0.730241935483871,0.6975019201228878,0.708695652173913,25.6,13.0,0.12013092480046908,5
4,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,extra_trees,threshold=median,,raw,xgboost,native,0.6526316302594692,0.048914982731470574,0.742741935483871,0.6689900153609831,0.6956521739130435,25.6,13.0,0.20313920000044164,5
5,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,catboost,native,0.5174178948750778,0.02221705721636654,0.4405241935483871,0.5406845916926561,0.6318186112423241,24.2,18.4,0.3333994915992662,5
5,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,extra_trees,unscaled_dense,0.5128067720844184,0.026914619464581784,0.33326612903225805,0.5541651887538984,0.6345677846008503,24.2,18.4,0.3853111248012283,5
5,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,hist_gradient_boosting,native,0.5091073373822979,0.04993209009291681,0.3086693548387097,0.5105367305931823,0.6551818611242324,24.2,18.4,1.5563328332005768,5
5,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,lightgbm,native,0.4998682931419383,0.047214916228759285,0.2645161290322581,0.49164198048069013,0.6537931034482758,24.2,18.4,1.3035715250007343,5
5,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,linear_svc,scaled_dense,0.5206056238484733,0.04018693674749848,0.29516129032258065,0.5318185542056509,0.6743693906471422,24.2,18.4,0.3374702665998484,5
5,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,logistic,scaled_dense,0.4961458561540783,0.031004802074108037,0.38931451612903223,0.533651255256094,0.6084931506849316,24.2,18.4,0.25675173320050815,5
5,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,random_forest,unscaled_dense,0.5285663374620204,0.02993765866025464,0.4026209677419355,0.5492517222920449,0.6496551724137931,24.2,18.4,0.42201960819948,5
5,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,rbf_svc,scaled_dense,0.4809410187155989,0.04221189896437413,0.439516129032258,0.5031922450309547,0.5975153519130846,24.2,18.4,0.24320805839961396,5
5,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,corrected_fdr,q<=0.05,,raw,xgboost,native,0.4855797961465063,0.05254709257844634,0.3836693548387097,0.5049912760477276,0.6167217760982522,24.2,18.4,0.5704694250001922,5
5,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,catboost,native,0.5180782210728772,0.06362524877155655,0.4471774193548387,0.5580047867305932,0.6221256495040152,15.6,9.2,0.17546147480024957,5
5,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,extra_trees,unscaled_dense,0.5326760336860176,0.06640039895882442,0.3582661290322581,0.5798953474840571,0.6427775153519131,15.6,9.2,0.2567384497997409,5
5,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,extra_trees,threshold=1.25*median,,raw,hist_gradient_boosting,native,0.5000537926448129,0.04194358082309715,0.3467741935483871,0.5198607581188226,0.6235333018422295,15.6,9.2,1.3953217837995908,5
