split_seed,target,retained_rank,configuration_id,pipeline_key,candidate_kind,selector,selector_parameter,branch,branch_kind,model_family,backend,grid_id,parameters,mean_macro_f1,sd_macro_f1,mean_priority_recall,mean_balanced_accuracy,mean_accuracy,mean_selected_columns,mean_selected_groups,mean_fit_seconds,inner_folds
0,direct,2,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,catboost,scaled_dense,8,"{""auto_class_weights"": null, ""depth"": 4, ""iterations"": 600, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",0.4198059449681869,0.03858009611364521,0.1129032258064516,0.4197873667551087,0.6771658006613132,47.8,27.0,0.38410791660135146,5
0,direct,2,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,catboost,scaled_dense,9,"{""auto_class_weights"": ""Balanced"", ""depth"": 4, ""iterations"": 600, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",0.5055710534910021,0.07125029641185555,0.39576612903225805,0.5368099698986797,0.6208408124704772,47.8,27.0,0.38082454160030466,5
0,direct,2,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,catboost,scaled_dense,10,"{""auto_class_weights"": null, ""depth"": 4, ""iterations"": 600, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.08}",0.4253816055535052,0.03220135593228182,0.1756048387096774,0.4180125797141926,0.6689088332546056,47.8,27.0,0.37521894160090596,5
0,direct,2,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,catboost,scaled_dense,11,"{""auto_class_weights"": ""Balanced"", ""depth"": 4, ""iterations"": 600, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.08}",0.4964143891616276,0.059060925615374724,0.34576612903225806,0.49904758413629385,0.631837505904582,47.8,27.0,0.37738631659958627,5
0,direct,2,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,catboost,scaled_dense,12,"{""auto_class_weights"": null, ""depth"": 6, ""iterations"": 600, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",0.4122307341769587,0.04016397402750612,0.1314516129032258,0.4092332697171407,0.6798960793575815,47.8,27.0,1.1422436668006413,5
0,direct,2,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,catboost,scaled_dense,13,"{""auto_class_weights"": ""Balanced"", ""depth"": 6, ""iterations"": 600, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03}",0.4901666406716411,0.06228127903288174,0.32036290322580646,0.5048973025182703,0.631828058573453,47.8,27.0,1.1487166585997328,5
0,direct,2,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,catboost,scaled_dense,14,"{""auto_class_weights"": null, ""depth"": 6, ""iterations"": 600, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.08}",0.4231517868543312,0.0322837286811786,0.16955645161290323,0.41466985135533524,0.6648181388757676,47.8,27.0,1.1662830417997612,5
0,direct,2,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,catboost,scaled_dense,15,"{""auto_class_weights"": ""Balanced"", ""depth"": 6, ""iterations"": 600, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.08}",0.4551413007377808,0.03919836988716858,0.24495967741935484,0.45131363946686526,0.6222295701464337,47.8,27.0,1.1473299667995889,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,0,"{""C"": 0.1, ""class_weight"": null, ""gamma"": ""scale""}",0.4445843526534964,0.038724559236308576,0.03913043478260869,0.5175551163812033,0.6937080774681152,46.8,27.0,0.03209540000098059,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,1,"{""C"": 0.1, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",0.6794015509414268,0.023445238347260165,0.6869565217391305,0.6989328063241107,0.7032593292394897,46.8,27.0,0.0337868166003318,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,2,"{""C"": 0.1, ""class_weight"": null, ""gamma"": 0.01}",0.5486393410186967,0.04602863678134819,0.16521739130434782,0.5715581906016689,0.7211525743977326,46.8,27.0,0.03062514179982827,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,3,"{""C"": 0.1, ""class_weight"": ""balanced"", ""gamma"": 0.01}",0.6849394281315347,0.0326831020443154,0.6086956521739131,0.6908932806324111,0.7210864430798299,46.8,27.0,0.03349731659982354,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,4,"{""C"": 0.1, ""class_weight"": null, ""gamma"": 0.1}",0.40619752099160333,0.00041975272633009765,0.0,0.5,0.6840623523854511,46.8,27.0,0.03301461680021021,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,5,"{""C"": 0.1, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.6258553727243659,0.019205627630022908,0.8434782608695652,0.6878805445761967,0.6304959848842702,46.8,27.0,0.035894358400400964,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,6,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6293496867286347,0.052940405648139746,0.34782608695652173,0.6236807202459376,0.7252149267831838,46.8,27.0,0.03170985839969944,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,7,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",0.6774972937647333,0.0313351601913387,0.6391304347826087,0.6890601668862538,0.7073878129428437,46.8,27.0,0.033049441799812486,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,8,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.01}",0.6298863787907218,0.037007104694102434,0.32608695652173914,0.6238616600790514,0.7334718941898913,46.8,27.0,0.030192799800715875,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,9,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.01}",0.6726571340051952,0.02927977675018702,0.6304347826086957,0.6837123407992973,0.7032782239017478,46.8,27.0,0.031994133600528586,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,10,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1}",0.6362357440946526,0.054529514763039626,0.36086956521739133,0.6301923583662714,0.7293623051487954,46.8,27.0,0.0340543834012351,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,11,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.6760349785330727,0.02540125583593884,0.6391304347826087,0.6880601668862538,0.7060368445914029,46.8,27.0,0.034391750199574744,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,12,"{""C"": 10.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6213526396385041,0.04443900105169898,0.41739130434782606,0.6172916117698726,0.6909211147850731,46.8,27.0,0.03496117460017558,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,13,"{""C"": 10.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",0.6090596684041101,0.030731729634140805,0.42608695652173917,0.6065990338164251,0.6730845536136041,46.8,27.0,0.03516829159925692,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,14,"{""C"": 10.0, ""class_weight"": null, ""gamma"": 0.01}",0.6086282946446234,0.03498936946736823,0.33043478260869563,0.6049951690821256,0.7060557392536608,46.8,27.0,0.03154551640036516,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,15,"{""C"": 10.0, ""class_weight"": ""balanced"", ""gamma"": 0.01}",0.6420332477425607,0.03226395988279029,0.5434782608695652,0.6462340799297321,0.6840434577231932,46.8,27.0,0.03287763300031656,5
