split_seed,target,configuration_id,pipeline_key,candidate_kind,feature_set,selector,selector_parameter,reference_model,mean_macro_f1,sd_macro_f1,mean_priority_recall,mean_balanced_accuracy,mean_accuracy,mean_selected_columns,mean_selected_groups,inner_folds
5,stage_1,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.6763559424128288,0.03282420212389663,0.6173913043478261,0.6851400966183575,0.7101558809636278,24.8,18.6,5
5,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.6832786710278596,0.02190507931862153,0.6304347826086957,0.6926618357487924,0.7156353330184222,20.6,14.2,5
5,stage_1,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.6770779953322599,0.017185234994336492,0.6043478260869566,0.6836789635485288,0.712905054322154,44.8,24.8,5
5,stage_1,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.6967271577285457,0.020305275296833354,0.6391304347826087,0.7050803689064559,0.7293811998110533,46.8,26.0,5
5,stage_1,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.6863816836967083,0.01389827980623711,0.6347826086956522,0.6958660518225736,0.7183939537080775,24.8,18.6,5
5,stage_1,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.6776969038541687,0.02036443521706747,0.6347826086956522,0.6888559508124725,0.7087765706188002,19.2,13.0,5
5,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.6831821595692391,0.010522061832022249,0.6391304347826087,0.6940803689064559,0.7142843646669815,16.6,11.6,5
5,stage_2,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.5904976987087012,0.12922559515779958,0.6602822580645161,0.6039506528417818,0.6260869565217392,46.0,26.0,5
5,stage_2,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.6541770903763805,0.07888445757206068,0.7294354838709678,0.6670986943164363,0.691304347826087,9.4,7.2,5
5,stage_2,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.648931258601485,0.10723307147261756,0.7298387096774194,0.6601574500768049,0.6869565217391305,4.4,3.2,5
5,stage_2,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.6005582732165243,0.10958514717332021,0.6602822580645161,0.6177601766513057,0.6347826086956522,37.0,21.8,5
5,stage_2,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.6439751956575066,0.06801793802148352,0.7733870967741936,0.6471697388632872,0.6956521739130435,46.0,26.0,5
5,stage_2,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.6660782703886152,0.08596333674677038,0.755241935483871,0.6733352534562212,0.7043478260869566,9.4,7.2,5
5,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.6481143736788898,0.10216327169978807,0.7483870967741936,0.6556221198156682,0.691304347826087,27.0,13.0,5
5,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.6393573096874922,0.11077859532323069,0.7421370967741936,0.6458304531490016,0.682608695652174,22.0,10.2,5
6,direct,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.5057495110232957,0.06107433468850841,0.4532258064516129,0.5490415987835343,0.6029570146433633,46.8,26.0,5
6,direct,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.4913809803022092,0.04814958596145146,0.420766129032258,0.5334598015485111,0.5947567312234294,30.2,20.4,5
6,direct,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.5259407281100803,0.05532872090991034,0.4844758064516129,0.5702471062390417,0.6235521965044875,38.0,21.8,5
6,direct,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.5057495110232957,0.06107433468850841,0.4532258064516129,0.5490415987835343,0.6029570146433633,46.8,26.0,5
6,direct,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.497304827949716,0.03792722205077137,0.32056451612903225,0.5426229964778352,0.618072744449693,46.8,26.0,5
6,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.5220876175908167,0.042403628977487055,0.4022177419354839,0.5692491078216884,0.6263202645252716,30.2,20.4,5
6,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.5202924083174109,0.05679436055457345,0.3963709677419355,0.568613314403637,0.6276334435521965,21.4,13.0,5
6,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.5046967147781884,0.052512451992324446,0.3649193548387097,0.5572203525268041,0.6111572980632971,15.4,10.0,5
6,stage_1,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.6789395515418213,0.037427544114918415,0.6391304347826087,0.6899995608256478,0.7087198866320265,46.8,26.0,5
6,stage_1,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.6770072890615828,0.022682585728257598,0.6434782608695653,0.689163372859025,0.706017949929145,30.8,20.6,5
6,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.6797341862726654,0.033526746961005605,0.6391304347826087,0.6909995608256477,0.7100991969768541,23.2,16.2,5
6,stage_1,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.6789395515418213,0.037427544114918415,0.6391304347826087,0.6899995608256478,0.7087198866320265,45.2,24.8,5
6,stage_1,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.6793699630098832,0.04391510845950636,0.6217391304347826,0.6883746157224417,0.7128578176665092,46.8,26.0,5
6,stage_1,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.6778153453817316,0.030873563879720105,0.6347826086956522,0.6888559508124725,0.7087198866320265,30.8,20.6,5
6,stage_1,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.6772232285786679,0.029980385505024156,0.6478260869565218,0.6903675889328064,0.7059896079357582,18.8,13.0,5
6,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.6765692251515318,0.020498930667024906,0.6434782608695653,0.6892138779095301,0.7060085025980161,13.8,10.4,5
6,stage_2,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.6586734321470094,0.030281804079451986,0.7544354838709678,0.6653129800307219,0.7,46.0,26.0,5
6,stage_2,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.6336941825768762,0.06452129010241087,0.7165322580645161,0.6463613671274961,0.673913043478261,18.2,14.0,5
6,stage_2,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.6539807964502069,0.06839208705174636,0.7415322580645161,0.6660042242703533,0.6956521739130435,9.2,6.4,5
6,stage_2,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.6519992446906018,0.0404474011247877,0.7544354838709678,0.6581701228878648,0.6956521739130435,38.8,21.6,5
6,stage_2,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.6620407796497619,0.09834303448615819,0.7602822580645161,0.6687125576036866,0.7043478260869566,46.0,26.0,5
6,stage_2,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.6813215630910794,0.1024586371216368,0.7729838709677419,0.6888728878648234,0.7217391304347827,18.2,14.0,5
6,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.6912858981189806,0.07754645508986119,0.7794354838709678,0.6992415514592933,0.7304347826086957,23.0,13.0,5
6,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.6638825563547771,0.08697784850876174,0.7479838709677419,0.6763728878648234,0.7043478260869566,18.4,10.6,5
7,direct,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.4445280163460697,0.0211801855275863,0.2834677419354839,0.47768020450278514,0.5672366556447803,46.8,26.0,5
7,direct,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.4798714457566941,0.024469790135923885,0.3338709677419355,0.5227140840044066,0.5947567312234294,24.8,18.6,5
7,direct,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.4620742957453368,0.013073983424997942,0.3143145161290323,0.49706202966686835,0.5837411431270667,35.4,21.0,5
7,direct,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.4445280163460697,0.0211801855275863,0.2834677419354839,0.47768020450278514,0.5672366556447803,46.8,26.0,5
7,direct,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.48710383420459574,0.03890969820566286,0.28931451612903225,0.5277551513599901,0.6098252243741143,46.8,26.0,5
7,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.4958689989729345,0.02274800555053376,0.30201612903225805,0.5494474157861255,0.607113840340104,24.8,18.6,5
7,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.49037220711893986,0.052534524064114976,0.28951612903225804,0.5384572762959859,0.607094945677846,21.2,13.0,5
7,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.5106830993598251,0.027534983921932234,0.3584677419354839,0.5618538456764263,0.6140292867264998,14.0,9.4,5
7,stage_1,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.6735987631993006,0.017018969058795973,0.6217391304347826,0.6833544137022398,0.7060651865847898,46.8,26.0,5
7,stage_1,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.6746019255833631,0.03344318701625013,0.6434782608695653,0.6871734738691261,0.7032782239017477,27.4,19.6,5
7,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.6793054339603345,0.029838716304341185,0.6434782608695653,0.691193675889328,0.7087860179499291,20.4,15.0,5
7,stage_1,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.6699860853180384,0.019779782324225104,0.6217391304347826,0.6803342116820378,0.701936702881436,44.8,24.8,5
7,stage_1,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.6852414307966297,0.03381219145501343,0.6521739130434783,0.6975314009661836,0.7142749173358526,46.8,26.0,5
7,stage_1,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.6742909295261497,0.040421160724561686,0.6434782608695653,0.687193675889328,0.7033160132262636,27.4,19.6,5
7,stage_1,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.6763705974622036,0.040503326069702195,0.6391304347826087,0.6880298638559508,0.7060651865847898,16.8,13.0,5
7,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.6708444730349324,0.0486490227459052,0.6521739130434783,0.6855415019762846,0.697855455833727,13.6,10.2,5
7,stage_2,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.5913057530835056,0.0329486362370187,0.6608870967741935,0.605681643625192,0.6260869565217392,46.0,26.0,5
7,stage_2,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.6379431751946244,0.059658965209949365,0.6985887096774194,0.652627688172043,0.6695652173913043,17.0,13.6,5
7,stage_2,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.6609515230000651,0.06211665888653811,0.7360887096774194,0.671377688172043,0.6956521739130436,8.2,6.0,5
7,stage_2,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.6024254996149624,0.04026155091377197,0.6798387096774194,0.6151574500768049,0.6391304347826087,36.6,21.2,5
7,stage_2,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.6320871154301897,0.06570466099625646,0.7425403225806452,0.6388892089093703,0.6782608695652174,46.0,26.0,5
7,stage_2,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.6580346876448571,0.04106644993966892,0.7235887096774194,0.6717943548387096,0.691304347826087,17.0,13.6,5
7,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.6288015005779842,0.054310195067159894,0.7050403225806452,0.6410915898617511,0.6652173913043479,23.8,13.0,5
7,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.6437223642192204,0.043005666903517516,0.7300403225806452,0.6535915898617511,0.682608695652174,18.6,10.2,5
8,direct,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.4998849266054144,0.02832774909297422,0.35181451612903225,0.5409578930627317,0.6084459140292867,46.0,26.0,5
8,direct,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.5069678060649053,0.049520125911848074,0.37661290322580643,0.5468132476842154,0.6167217760982522,24.8,18.2,5
8,direct,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.5061876937869065,0.029949187026841854,0.37701612903225806,0.548011629350339,0.6111950873878129,31.2,19.6,5
8,direct,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.4998849266054144,0.02832774909297422,0.35181451612903225,0.5409578930627317,0.6084459140292867,46.0,26.0,5
8,direct,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.5239576802276746,0.025393211000639335,0.35201612903225804,0.563917834256544,0.6373641946150213,46.0,26.0,5
8,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.5099158900078263,0.024461909660815222,0.33931451612903224,0.5560697256745645,0.6181294284364667,24.8,18.2,5
8,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.5204205149960843,0.047925447084321185,0.3455645161290323,0.5673392061940449,0.6222295701464337,21.2,13.0,5
8,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.5127840813255757,0.033002599432689315,0.3455645161290323,0.5678586867135254,0.6071516296646198,16.6,10.8,5
8,stage_1,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.679385621269722,0.03507789397160164,0.6393545071435913,0.6912126071071492,0.7100991969768541,46.0,26.0,5
8,stage_1,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.6844908490585668,0.021292118417033826,0.6394429026621441,0.6952669058765266,0.7156353330184223,28.4,19.4,5
8,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.688344359238228,0.02459114589197655,0.6478569226025285,0.6994436128164158,0.7183750590458196,20.4,14.2,5
8,stage_1,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.679385621269722,0.03507789397160164,0.6393545071435913,0.6912126071071492,0.7100991969768541,43.4,24.6,5
8,stage_1,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.69502447957749,0.03133288689540716,0.6437948401685682,0.7044832786701427,0.7266225791213982,46.0,26.0,5
8,stage_1,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.699177584834663,0.023011885967081463,0.656749922910885,0.7099305170109981,0.7293811998110533,28.4,19.4,5
8,stage_1,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.6874047811963093,0.027275041647032115,0.6523054784664406,0.6997082947887758,0.7170051960321209,19.2,13.0,5
8,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.6831948852714576,0.021879022294754347,0.6652564497892898,0.6981433764097964,0.7101464336324989,13.2,10.2,5
8,stage_2,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.6263719568437474,0.05951038483581127,0.6778225806451613,0.6479589093701997,0.660143899681365,45.8,26.0,5
8,stage_2,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.6262798194489145,0.03299657085867601,0.7034274193548387,0.6407613287250384,0.6651474971733992,16.4,13.0,5
8,stage_2,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.6648557059373326,0.05910317685248084,0.7348790322580645,0.6779157066052227,0.7001192311645597,8.2,6.0,5
8,stage_2,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.6105887442529141,0.05766377033031045,0.6590725806451613,0.6314410522273425,0.6427484839140714,35.8,20.2,5
8,stage_2,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.6761411409940822,0.0776800380346583,0.7852822580645161,0.6831173195084486,0.722051598314318,45.8,26.0,5
8,stage_2,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.6618953975216325,0.03345226933090138,0.729233870967742,0.6746169354838709,0.6958721348545586,16.4,13.0,5
8,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.672597944819193,0.06863155450740395,0.7790322580645161,0.679516129032258,0.7177037722273616,24.0,13.0,5
8,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.6766569369023787,0.056700466082362615,0.7852822580645161,0.6821649385560675,0.7218665844382773,19.0,10.6,5
9,direct,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.46009768944601903,0.034148979293350944,0.37056451612903224,0.4988000046548433,0.5701653282947567,46.8,26.0,5
9,direct,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.49578031393444866,0.056385415423910276,0.4522177419354839,0.5395915801641608,0.5893811998110534,23.8,18.4,5
9,direct,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.48901914012410497,0.06182542543815589,0.38326612903225804,0.5290790896677994,0.5921303731695796,34.2,20.4,5
9,direct,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.46009768944601903,0.034148979293350944,0.37056451612903224,0.4988000046548433,0.5701653282947567,46.8,26.0,5
9,direct,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.5013789479241753,0.0558958139142854,0.288508064516129,0.5526965313658863,0.6195559754369391,46.8,26.0,5
9,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.5100632381944847,0.04781635322194399,0.35201612903225804,0.5617302440689537,0.6167784600850259,23.8,18.4,5
9,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.4900753653913286,0.04454908900877716,0.257258064516129,0.5477969402162951,0.6072366556447804,21.4,13.0,5
9,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.47237074340513424,0.039977157700434106,0.25120967741935485,0.530896732299958,0.5920736891828058,15.6,10.0,5
9,stage_1,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.6640133660046086,0.022531716197353457,0.6304347826086957,0.6767527448397014,0.6937458667926311,46.8,26.0,5
9,stage_1,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.6637279455007324,0.02987916456653626,0.6304347826086957,0.6767426438296004,0.6937364194615021,26.0,19.4,5
9,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.6791901628823951,0.027776518487064777,0.6521739130434783,0.6926425120772948,0.7074822862541332,20.4,13.8,5
9,stage_1,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.6670633580600389,0.026507602570695264,0.6347826086956522,0.6799165568730786,0.6964855928200283,41.6,23.6,5
9,stage_1,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.6766616794085191,0.03212412231853587,0.6086956521739131,0.6839437856829161,0.7115918752952292,46.8,26.0,5
9,stage_1,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.6646662993964548,0.042667599371730244,0.6173913043478261,0.6752209046991655,0.6964761454888994,26.0,19.4,5
9,stage_1,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.669322573839621,0.038051223866428625,0.6173913043478261,0.6792310057092665,0.701936702881436,17.2,13.0,5
9,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.6686650091207401,0.036411521345215386,0.6043478260869566,0.6767193675889328,0.7033254605573925,13.6,10.2,5
9,stage_2,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.6649560425978669,0.0808376797474541,0.7608870967741936,0.6699673579109062,0.7043478260869566,46.0,26.0,5
9,stage_2,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.6736016693852779,0.07143476815914386,0.7288306451612903,0.6887010368663594,0.7043478260869566,16.4,13.0,5
9,stage_2,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.6774352521571941,0.08452213037193021,0.7473790322580645,0.6908323732718895,0.7130434782608696,7.4,5.4,5
9,stage_2,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.6672092633470733,0.08864485961052074,0.7544354838709678,0.6738844086021505,0.7043478260869566,36.0,22.0,5
9,stage_2,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.6796760351717248,0.08532445965198615,0.7661290322580645,0.6863978494623655,0.717391304347826,46.0,26.0,5
9,stage_2,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.6910553504690204,0.08401343844628915,0.7600806451612903,0.703849846390169,0.7260869565217392,16.4,13.0,5
9,stage_2,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.681671853446708,0.08960015246916098,0.7598790322580645,0.6904157066052228,0.717391304347826,23.2,13.0,5
9,stage_2,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.6976291145249368,0.0939226557127456,0.7661290322580645,0.7078264208909371,0.7304347826086957,17.8,9.8,5
10,direct,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.4703863156397996,0.04509584197377632,0.35786290322580644,0.5139706550916229,0.5658573452999527,46.8,26.0,5
10,direct,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.4757469825550874,0.035678665654626525,0.3455645161290323,0.5216624385172772,0.5796221067548417,23.8,18.0,5
10,direct,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.4879799508791816,0.04307849004998675,0.3834677419354839,0.5363920852146659,0.5837128011336797,36.2,21.0,5
10,direct,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.4703863156397996,0.04509584197377632,0.35786290322580644,0.5139706550916229,0.5658573452999527,46.8,26.0,5
10,direct,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.48968593820028594,0.05436458689938548,0.23870967741935484,0.5541855730887989,0.6140103920642419,46.8,26.0,5
10,direct,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.5004218395779809,0.03711852713040824,0.3014112903225806,0.5677739414110381,0.6043646669815776,23.8,18.0,5
10,direct,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.5175939231862839,0.056118277965426316,0.3326612903225806,0.5817798336669304,0.6263013698630137,21.8,13.0,5
10,direct,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.48650215510835776,0.05016314720166112,0.27620967741935487,0.5511963955996214,0.5988663202645252,16.6,10.2,5
10,stage_1,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.6393304971677956,0.025577056915911257,0.5913043478260869,0.6500764163372859,0.6716674539442608,46.8,26.0,5
10,stage_1,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.6483942650673569,0.024751526109558823,0.5956521739130435,0.6582806324110673,0.6813037316957959,24.6,18.4,5
10,stage_1,SEL_03,raw__l1__C=0.1,selector_configuration,final_26,l1,C=0.1,logistic,0.6576160594421812,0.044268576712951674,0.6086956521739131,0.667792270531401,0.6895040151157298,22.2,14.8,5
10,stage_1,SEL_04,raw__l1__C=1.0,selector_configuration,final_26,l1,C=1.0,logistic,0.6404796516822445,0.023245685541341512,0.5913043478260869,0.6510865173473869,0.6730467642890883,46.4,25.6,5
10,stage_1,SEL_05,raw__none__all,selector_configuration,final_26,none,all,extra_trees,0.6566898171825647,0.012073402394205096,0.5956521739130435,0.6653513394817743,0.690958904109589,46.8,26.0,5
10,stage_1,SEL_06,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,extra_trees,0.669493710897169,0.014888089027944732,0.6086956521739131,0.67788317962231,0.7032971185640056,24.6,18.4,5
10,stage_1,SEL_07,raw__extra_trees__threshold=median,selector_configuration,final_26,extra_trees,threshold=median,extra_trees,0.6682308894018705,0.02276800483818527,0.6347826086956522,0.6808761528326747,0.6978082191780822,19.2,13.0,5
10,stage_1,SEL_08,raw__extra_trees__threshold=1.25*median,selector_configuration,final_26,extra_trees,threshold=1.25*median,extra_trees,0.6582073718037754,0.014916207042344682,0.6130434782608696,0.6690065876152833,0.6895606991025035,14.4,9.8,5
10,stage_2,SEL_01,raw__none__all,selector_configuration,final_26,none,all,logistic,0.6021590438177495,0.0489290570934164,0.6794354838709677,0.6144796466973886,0.6391304347826087,46.0,26.0,5
10,stage_2,SEL_02,raw__corrected_fdr__q<=0.05,selector_configuration,final_26,corrected_fdr,q<=0.05,logistic,0.65233942210156,0.03477882083873222,0.7044354838709678,0.6688844086021506,0.682608695652174,15.2,11.8,5
