split_seed,target,configuration_id,pipeline_key,candidate_kind,feature_set,selector,selector_parameter,branch,branch_kind,reference_model,mean_baseline_macro_f1,mean_macro_f1,sd_macro_f1,mean_delta_macro_f1,improving_folds,mean_priority_recall,mean_delta_priority_recall,mean_balanced_accuracy,mean_accuracy,mean_selected_columns,inner_folds,mean_selected_groups,eligible_to_advance
1,direct,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_80,pca,extra_trees,0.5095183469590421,0.5133569664432293,0.026119518391659376,0.003838619484187156,2,0.2957661290322581,-0.0125,0.5738191089078185,0.6264052905054323,45.8,5,45.8,False
1,direct,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_90,pca,extra_trees,0.5095183469590421,0.5158928993887096,0.045721108226830634,0.006374552429667546,3,0.32076612903225804,0.0125,0.5715992916880014,0.6263863958431742,46.8,5,46.8,True
1,direct,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_95,pca,extra_trees,0.5095183469590421,0.5158928993887096,0.045721108226830634,0.006374552429667546,3,0.32076612903225804,0.0125,0.5715992916880014,0.6263863958431742,46.8,5,46.8,True
1,stage_1,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,extra_trees,0.6813289919140387,0.6825918537878508,0.05025226336344845,0.0012628618738120601,3,0.6260869565217392,-0.004347826086956497,0.6905990338164252,0.7143504959848843,47.8,5,47.8,True
1,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,final_26,none,all,INT_MOTOR_X_COGNITION,interaction,extra_trees,0.6813289919140387,0.6797030353476099,0.033954791742981286,-0.0016259565664287433,1,0.6347826086956522,0.004347826086956541,0.6899064558629776,0.7102125649504015,47.8,5,47.8,False
1,stage_1,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,final_26,none,all,INT_DURATION_X_MOTOR,interaction,extra_trees,0.6813289919140387,0.6775562348102407,0.04562340758590856,-0.0037727571037979636,3,0.6260869565217392,-0.004347826086956497,0.6865687307861221,0.708842701936703,47.8,5,47.8,False
1,stage_1,ENG_04,engineering__INT_MOBILITY_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_MOBILITY_X_POSTURAL_STABILITY,interaction,extra_trees,0.6813289919140387,0.6863873229599855,0.03879657666894066,0.005058331045946796,3,0.6478260869565218,0.017391304347826098,0.6974382960035135,0.7157109116674539,47.8,5,47.8,True
1,stage_1,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_80,pca,extra_trees,0.6813289919140387,0.6699955423659787,0.04922890321018347,-0.011333449548059926,1,0.6260869565217392,-0.004347826086956497,0.680578831796223,0.70063297118564,45.8,5,45.8,False
1,stage_1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_90,pca,extra_trees,0.6813289919140387,0.6787516606121395,0.04758789358607353,-0.002577331301899144,2,0.6347826086956522,0.004347826086956541,0.6889468599033817,0.7088710439300898,46.8,5,46.8,False
1,stage_1,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_95,pca,extra_trees,0.6813289919140387,0.6787516606121395,0.04758789358607353,-0.002577331301899144,2,0.6347826086956522,0.004347826086956541,0.6889468599033817,0.7088710439300898,46.8,5,46.8,False
1,stage_2,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,extra_trees,0.6709376061537616,0.6805165385894762,0.03647255277088204,0.009578932435714616,3,0.7421370967741936,0.0,0.6948780721966206,0.7130434782608696,47.0,5,47.0,True
1,stage_2,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,final_26,none,all,INT_MOTOR_X_COGNITION,interaction,extra_trees,0.6709376061537616,0.6745519031702208,0.039413456348503545,0.0036142970164592114,2,0.7421370967741936,0.0,0.6877352150537634,0.7086956521739131,47.0,5,47.0,False
1,stage_2,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,final_26,none,all,INT_DURATION_X_MOTOR,interaction,extra_trees,0.6709376061537616,0.6913404546990938,0.047729903953906715,0.02040284854533212,3,0.7483870967741936,0.00625,0.7051459293394777,0.7217391304347827,47.0,5,47.0,True
1,stage_2,ENG_04,engineering__INT_MOBILITY_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_MOBILITY_X_POSTURAL_STABILITY,interaction,extra_trees,0.6709376061537616,0.6813567600049284,0.04671541291224445,0.010419153851166808,2,0.7421370967741936,0.0,0.6948780721966206,0.7130434782608696,47.0,5,47.0,False
1,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_80,pca,extra_trees,0.6709376061537616,0.7095595978045404,0.05178066783462674,0.03862199165077873,5,0.7671370967741936,0.025,0.721663786482335,0.7391304347826086,45.2,5,45.2,True
1,stage_2,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_90,pca,extra_trees,0.6709376061537616,0.6948656177063771,0.0785500257343731,0.0239280115526155,4,0.7608870967741936,0.01875,0.7042530721966206,0.7260869565217392,46.0,5,46.0,True
1,stage_2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_95,pca,extra_trees,0.6709376061537616,0.6948656177063771,0.0785500257343731,0.0239280115526155,4,0.7608870967741936,0.01875,0.7042530721966206,0.7260869565217392,46.0,5,46.0,True
2,direct,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,extra_trees,0.500127026995718,0.48778818170176386,0.02717719741654454,-0.01233884529395406,1,0.24536290322580645,-0.031653225806451614,0.5453989860199538,0.616759565422768,47.0,5,47.0,False
